environment,method,seed,collision,min_clearance,progress
Crossing,WDRO-inject-K1,196988105,0,1.307132,0.9611
Crossing,WDRO-inject-K1,196988106,0,1.213366,0.9611
Crossing,WDRO-inject-K1,196988107,0,1.086050,0.9611
Crossing,WDRO-inject-K1,196988108,0,1.104893,0.9501
Crossing,WDRO-inject-K1,196988109,0,1.205228,0.9556
Crossing,WDRO-inject-K1,196988110,0,1.319764,0.9611
Crossing,WDRO-inject-K1,196988111,0,1.330808,0.9611
Crossing,WDRO-inject-K1,196988112,0,1.158453,0.9556
Crossing,WDRO-inject-K1,196988113,0,0.989136,0.9501
Crossing,WDRO-inject-K1,196988114,1,0.254720,0.9501
Crossing,WDRO-inject-K1,196988115,0,1.033413,0.9611
Crossing,WDRO-inject-K1,196988116,0,1.078799,0.9556
Crossing,WDRO-inject-K1,196988117,0,1.026475,0.9611
Crossing,WDRO-inject-K1,196988118,0,1.304523,0.9611
Crossing,WDRO-inject-K1,196988119,1,0.525084,0.9611
Crossing,WDRO-inject-K1,196988120,1,0.224002,0.9501
Crossing,WDRO-inject-K1,196988121,1,0.316306,0.9556
Crossing,WDRO-inject-K1,196988122,0,1.017976,0.9611
Crossing,WDRO-inject-K1,196988123,0,1.165306,0.9611
Crossing,WDRO-inject-K1,196988124,1,0.825976,0.9611
Crossing,WDRO-inject-K1,196988125,0,1.325503,0.9611
Crossing,WDRO-inject-K1,196988126,0,1.336329,0.9556
Crossing,WDRO-inject-K1,196988127,1,0.732016,0.9611
Crossing,WDRO-inject-K1,196988128,0,1.187250,0.9556
Crossing,WDRO-inject-K1,196988129,1,0.463465,0.9556
Crossing,WDRO-inject-K1,196988130,1,0.488100,0.9501
Crossing,WDRO-inject-K1,196988131,0,1.156553,0.9611
Crossing,WDRO-inject-K1,196988132,0,1.112401,0.9611
Crossing,WDRO-inject-K1,196988133,0,1.211249,0.9611
Crossing,WDRO-inject-K1,196988134,0,1.160980,0.9611
Crossing,WDRO-inject-K1,196988135,0,1.089006,0.9556
Crossing,WDRO-inject-K1,196988136,0,1.131502,0.9556
Crossing,WDRO-inject-K1,196988137,0,1.189933,0.9611
Crossing,WDRO-inject-K1,196988138,0,1.069625,0.9611
Crossing,WDRO-inject-K1,196988139,0,1.047549,0.9556
Crossing,WDRO-inject-K1,196988140,1,0.509463,0.9611
Crossing,WDRO-inject-K1,196988141,0,1.190885,0.9556
Crossing,WDRO-inject-K1,196988142,1,0.624192,0.9501
Crossing,WDRO-inject-K1,196988143,0,1.192649,0.9611
Crossing,WDRO-inject-K1,196988144,0,1.567953,0.9611
Crossing,WDRO-inject-K1,196988145,0,1.461002,0.9611
Crossing,WDRO-inject-K1,196988146,0,0.963370,0.9501
Crossing,WDRO-inject-K1,196988147,0,2.341017,0.9611
Crossing,WDRO-inject-K1,196988148,1,0.144289,0.9556
Crossing,WDRO-inject-K1,196988149,1,0.409562,0.9556
Crossing,WDRO-inject-K1,196988150,0,1.559227,0.9611
Crossing,WDRO-inject-K1,196988151,0,1.058880,0.9556
Crossing,WDRO-inject-K1,196988152,0,1.241985,0.9611
Crossing,WDRO-inject-K1,196988153,0,1.056541,0.9556
Crossing,WDRO-inject-K1,196988154,0,2.089515,0.9611
Crossing,WDRO-inject-K1,196988155,0,1.027925,0.9611
Crossing,WDRO-inject-K1,196988156,0,1.434468,0.9611
Crossing,WDRO-inject-K1,196988157,0,1.055046,0.9611
Crossing,WDRO-inject-K1,196988158,0,1.239370,0.9611
Crossing,WDRO-inject-K1,196988159,0,0.998192,0.9611
Crossing,WDRO-inject-K1,196988160,0,1.091882,0.9611
Crossing,WDRO-inject-K1,196988161,0,1.057165,0.9556
Crossing,WDRO-inject-K1,196988162,0,1.363159,0.9611
Crossing,WDRO-inject-K1,196988163,0,1.785093,0.9611
Crossing,WDRO-inject-K1,196988164,1,0.658671,0.9611
Crossing,WDRO-inject-K1,196988165,0,1.188879,0.9556
Crossing,WDRO-inject-K1,196988166,1,0.227099,0.9501
Crossing,WDRO-inject-K1,196988167,0,0.939499,0.9556
Crossing,WDRO-inject-K1,196988168,0,1.058873,0.9611
Crossing,WDRO-inject-K1,196988169,0,1.083210,0.9611
Crossing,WDRO-inject-K1,196988170,0,1.218529,0.9611
Crossing,WDRO-inject-K1,196988171,1,0.709759,0.9611
Crossing,WDRO-inject-K1,196988172,1,0.473200,0.9611
Crossing,WDRO-inject-K1,196988173,0,1.259310,0.9611
Crossing,WDRO-inject-K1,196988174,0,1.113518,0.9611
Crossing,WDRO-inject-K1,196988175,0,1.066701,0.9501
Crossing,WDRO-inject-K1,196988176,0,0.961584,0.9611
Crossing,WDRO-inject-K1,196988177,1,0.335952,0.9611
Crossing,WDRO-inject-K1,196988178,0,1.078329,0.9611
Crossing,WDRO-inject-K1,196988179,0,0.969918,0.9611
Crossing,WDRO-inject-K1,196988180,1,0.564156,0.9611
Crossing,WDRO-inject-K1,196988181,0,1.180512,0.9556
Crossing,WDRO-inject-K1,196988182,0,1.151518,0.9611
Crossing,WDRO-inject-K1,196988183,0,0.976211,0.9611
Crossing,WDRO-inject-K1,196988184,0,1.209056,0.9611
Crossing,WDRO-inject-K1,196988185,0,1.421668,0.9611
Crossing,WDRO-inject-K1,196988186,0,1.542049,0.9611
Crossing,WDRO-inject-K1,196988187,0,1.610249,0.9611
Crossing,WDRO-inject-K1,196988188,0,1.249916,0.9611
Crossing,WDRO-inject-K1,196988189,0,1.087572,0.9611
Crossing,WDRO-inject-K1,196988190,0,1.238026,0.9611
Crossing,WDRO-inject-K1,196988191,0,1.502007,0.9556
Crossing,WDRO-inject-K1,196988192,0,1.260468,0.9611
Crossing,WDRO-inject-K1,196988193,0,1.069813,0.9611
Crossing,WDRO-inject-K1,196988194,0,1.208499,0.9611
Crossing,WDRO-inject-K1,196988195,0,1.081556,0.9611
Crossing,WDRO-inject-K1,196988196,1,0.618550,0.9501
Crossing,WDRO-inject-K1,196988197,0,1.276916,0.9611
Crossing,WDRO-inject-K1,196988198,1,0.543890,0.9611
Crossing,WDRO-inject-K1,196988199,0,1.004551,0.9611
Crossing,WDRO-inject-K1,196988200,0,1.048701,0.9611
Crossing,WDRO-inject-K1,196988201,1,0.519650,0.9611
Crossing,WDRO-inject-K1,196988202,0,1.134701,0.9611
Crossing,WDRO-inject-K1,196988203,0,1.264926,0.9611
Crossing,WDRO-inject-K1,196988204,0,1.081208,0.9556
Crossing,WDRO-inject-K1,196988205,0,1.171764,0.9611
Crossing,WDRO-inject-K1,196988206,0,1.092988,0.9556
Crossing,WDRO-inject-K1,196988207,0,1.409033,0.9556
Crossing,WDRO-inject-K1,196988208,0,1.469379,0.9556
Crossing,WDRO-inject-K1,196988209,0,1.006953,0.9611
Crossing,WDRO-inject-K1,196988210,0,0.996323,0.9556
Crossing,WDRO-inject-K1,196988211,0,1.184338,0.9556
Crossing,WDRO-inject-K1,196988212,0,1.148107,0.9611
Crossing,WDRO-inject-K1,196988213,0,1.122078,0.9556
Crossing,WDRO-inject-K1,196988214,0,1.168689,0.9611
Crossing,WDRO-inject-K1,196988215,1,0.167959,0.9666
Crossing,WDRO-inject-K1,196988216,0,1.120899,0.9556
Crossing,WDRO-inject-K1,196988217,1,0.414502,0.9611
Crossing,WDRO-inject-K1,196988218,0,1.564235,0.9611
Crossing,WDRO-inject-K1,196988219,0,1.355621,0.9556
Crossing,WDRO-inject-K1,196988220,0,1.047447,0.9611
Crossing,WDRO-inject-K1,196988221,0,1.162064,0.9611
Crossing,WDRO-inject-K1,196988222,1,0.513946,0.9556
Crossing,WDRO-inject-K1,196988223,0,1.440761,0.9611
Crossing,WDRO-inject-K1,196988224,0,1.149404,0.9501
Crossing,WDRO-inject-K1,196988225,0,1.091507,0.9611
Crossing,WDRO-inject-K1,196988226,1,0.236943,0.9501
Crossing,WDRO-inject-K1,196988227,1,0.326307,0.9556
Crossing,WDRO-inject-K1,196988228,1,0.706091,0.9556
Crossing,WDRO-inject-K1,196988229,0,1.226570,0.9611
Crossing,WDRO-inject-K1,196988230,1,0.111206,0.9556
Crossing,WDRO-inject-K1,196988231,0,1.793841,0.9611
Crossing,WDRO-inject-K1,196988232,0,1.140424,0.9611
Crossing,WDRO-inject-K1,196988233,0,1.121217,0.9611
Crossing,WDRO-inject-K1,196988234,1,0.046745,0.9611
Crossing,WDRO-inject-K1,196988235,0,1.519605,0.9611
Crossing,WDRO-inject-K1,196988236,1,0.357380,0.9556
Crossing,WDRO-inject-K1,196988237,0,1.033072,0.9611
Crossing,WDRO-inject-K1,196988238,1,0.456507,0.9611
Crossing,WDRO-inject-K1,196988239,0,1.100830,0.9611
Crossing,WDRO-inject-K1,196988240,0,0.977626,0.9611
Crossing,WDRO-inject-K1,196988241,0,1.077621,0.9611
Crossing,WDRO-inject-K1,196988242,0,1.002715,0.9501
Crossing,WDRO-inject-K1,196988243,0,1.214113,0.9556
Crossing,WDRO-inject-K1,196988244,0,1.058063,0.9501
Crossing,WDRO-inject-K1,196988245,0,1.412149,0.9611
Crossing,WDRO-inject-K1,196988246,1,0.719759,0.9611
Crossing,WDRO-inject-K1,196988247,0,1.060178,0.9611
Crossing,WDRO-inject-K1,196988248,0,1.179571,0.9611
Crossing,WDRO-inject-K1,196988249,0,1.283734,0.9611
Crossing,WDRO-inject-K1,196988250,0,1.000643,0.9611
Crossing,WDRO-inject-K1,196988251,0,0.929493,0.9501
Crossing,WDRO-inject-K1,196988252,0,1.053026,0.9611
Crossing,WDRO-inject-K1,196988253,0,1.083085,0.9556
Crossing,WDRO-inject-K1,196988254,0,1.465868,0.9611
Crossing,WDRO-inject-K1,196988255,0,1.006425,0.9556
Crossing,WDRO-inject-K1,196988256,0,1.154112,0.9611
Crossing,WDRO-inject-K1,196988257,0,0.986797,0.9611
Crossing,WDRO-inject-K1,196988258,0,1.144481,0.9611
Crossing,WDRO-inject-K1,196988259,1,0.489887,0.9611
Crossing,WDRO-inject-K1,196988260,0,1.157333,0.9611
Crossing,WDRO-inject-K1,196988261,0,1.041972,0.9611
Crossing,WDRO-inject-K1,196988262,0,1.124504,0.9611
Crossing,WDRO-inject-K1,196988263,0,0.976438,0.9556
Crossing,WDRO-inject-K1,196988264,0,1.508813,0.9556
Crossing,WDRO-inject-K1,196988265,0,1.108373,0.9556
Crossing,WDRO-inject-K1,196988266,0,1.087484,0.9611
Crossing,WDRO-inject-K1,196988267,1,0.047821,0.9611
Crossing,WDRO-inject-K1,196988268,0,1.064036,0.9611
Crossing,WDRO-inject-K1,196988269,0,1.200187,0.9611
Crossing,WDRO-inject-K1,196988270,1,0.570640,0.9611
Crossing,WDRO-inject-K1,196988271,1,0.305294,0.9611
Crossing,WDRO-inject-K1,196988272,0,0.980136,0.9611
Crossing,WDRO-inject-K1,196988273,0,1.156261,0.9611
Crossing,WDRO-inject-K1,196988274,1,0.420862,0.9611
Crossing,WDRO-inject-K1,196988275,0,0.988168,0.9611
Crossing,WDRO-inject-K1,196988276,0,1.279213,0.9611
Crossing,WDRO-inject-K1,196988277,0,1.083270,0.9556
Crossing,WDRO-inject-K1,196988278,0,1.300758,0.9556
Crossing,WDRO-inject-K1,196988279,0,0.981604,0.9611
Crossing,WDRO-inject-K1,196988280,0,1.112132,0.9611
Crossing,WDRO-inject-K1,196988281,0,1.041257,0.9611
Crossing,WDRO-inject-K1,196988282,0,1.250274,0.9611
Crossing,WDRO-inject-K1,196988283,1,0.789259,0.9501
Crossing,WDRO-inject-K1,196988284,0,1.000503,0.9611
Crossing,WDRO-inject-K1,196988285,1,0.340525,0.9611
Crossing,WDRO-inject-K1,196988286,0,3.440781,0.9556
Crossing,WDRO-inject-K1,196988287,1,0.286954,0.9611
Crossing,WDRO-inject-K1,196988288,0,1.169672,0.9611
Crossing,WDRO-inject-K1,196988289,0,1.177790,0.9501
Crossing,WDRO-inject-K1,196988290,0,1.103556,0.9611
Crossing,WDRO-inject-K1,196988291,0,1.522912,0.9611
Crossing,WDRO-inject-K1,196988292,0,1.052695,0.9501
Crossing,WDRO-inject-K1,196988293,0,1.275040,0.9611
Crossing,WDRO-inject-K1,196988294,0,1.296354,0.9611
Crossing,WDRO-inject-K1,196988295,0,1.025963,0.9611
Crossing,WDRO-inject-K1,196988296,0,1.151313,0.9611
Crossing,WDRO-inject-K1,196988297,0,1.164618,0.9611
Crossing,WDRO-inject-K1,196988298,0,1.084958,0.9611
Crossing,WDRO-inject-K1,196988299,0,1.072873,0.9556
Crossing,WDRO-inject-K1,196988300,0,1.679120,0.9611
Crossing,WDRO-inject-K1,196988301,0,0.974833,0.9611
Crossing,WDRO-inject-K1,196988302,0,1.054881,0.9611
Crossing,WDRO-inject-K1,196988303,1,0.354827,0.9556
Crossing,WDRO-inject-K1,196988304,1,0.473133,0.9611
Crossing,WDRO-inject-K1,196988305,0,1.132781,0.9611
Crossing,WDRO-inject-K1,196988306,0,1.252247,0.9611
Crossing,WDRO-inject-K1,196988307,0,1.196511,0.9556
Crossing,WDRO-inject-K1,196988308,0,1.039283,0.9611
Crossing,WDRO-inject-K1,196988309,0,1.540114,0.9611
Crossing,WDRO-inject-K1,196988310,0,0.997018,0.9556
Crossing,WDRO-inject-K1,196988311,0,1.326676,0.9556
Crossing,WDRO-inject-K1,196988312,0,1.064550,0.9611
Crossing,WDRO-inject-K1,196988313,0,1.094850,0.9501
Crossing,WDRO-inject-K1,196988314,0,1.338569,0.9611
Crossing,WDRO-inject-K1,196988315,0,1.160229,0.9611
Crossing,WDRO-inject-K1,196988316,0,1.228011,0.9611
Crossing,WDRO-inject-K1,196988317,0,1.117538,0.9556
Crossing,WDRO-inject-K1,196988318,0,1.506649,0.9501
Crossing,WDRO-inject-K1,196988319,1,0.625575,0.9611
Crossing,WDRO-inject-K1,196988320,0,1.147378,0.9611
Crossing,WDRO-inject-K1,196988321,0,1.029293,0.9611
Crossing,WDRO-inject-K1,196988322,1,0.668489,0.9611
Crossing,WDRO-inject-K1,196988323,0,1.298272,0.9611
Crossing,WDRO-inject-K1,196988324,1,0.383210,0.9611
Crossing,WDRO-inject-K1,196988325,0,1.068019,0.9556
Crossing,WDRO-inject-K1,196988326,0,1.283429,0.9611
Crossing,WDRO-inject-K1,196988327,1,0.298349,0.9611
Crossing,WDRO-inject-K1,196988328,0,1.066089,0.9556
Crossing,WDRO-inject-K1,196988329,0,1.142562,0.9611
Crossing,WDRO-inject-K1,196988330,0,0.986199,0.9556
Crossing,WDRO-inject-K1,196988331,0,1.095732,0.9501
Crossing,WDRO-inject-K1,196988332,0,1.056193,0.9611
Crossing,WDRO-inject-K1,196988333,0,1.070206,0.9556
Crossing,WDRO-inject-K1,196988334,0,0.972171,0.9556
Crossing,WDRO-inject-K1,196988335,0,1.195006,0.9611
Crossing,WDRO-inject-K1,196988336,0,1.247670,0.9611
Crossing,WDRO-inject-K1,196988337,0,1.211944,0.9501
Crossing,WDRO-inject-K1,196988338,0,1.147547,0.9556
Crossing,WDRO-inject-K1,196988339,0,1.146250,0.9611
Crossing,WDRO-inject-K1,196988340,0,1.100031,0.9556
Crossing,WDRO-inject-K1,196988341,0,1.059103,0.9611
Crossing,WDRO-inject-K1,196988342,0,1.218045,0.9611
Crossing,WDRO-inject-K1,196988343,0,1.118506,0.9501
Crossing,WDRO-inject-K1,196988344,0,1.196950,0.9556
Crossing,WDRO-inject-K1,196988345,0,1.086835,0.9611
Crossing,WDRO-inject-K1,196988346,0,1.103475,0.9556
Crossing,WDRO-inject-K1,196988347,0,1.153780,0.9556
Crossing,WDRO-inject-K1,196988348,0,1.136253,0.9611
Crossing,WDRO-inject-K1,196988349,0,0.990428,0.9611
Crossing,WDRO-inject-K1,196988350,0,1.304241,0.9611
Crossing,WDRO-inject-K1,196988351,0,1.248343,0.9611
Crossing,WDRO-inject-K1,196988352,0,1.195157,0.9556
Crossing,WDRO-inject-K1,196988353,0,1.017039,0.9556
Crossing,WDRO-inject-K1,196988354,0,1.043048,0.9611
Crossing,WDRO-inject-K1,196988355,1,0.169751,0.9611
Crossing,WDRO-inject-K1,196988356,0,1.039671,0.9556
Crossing,WDRO-inject-K1,196988357,0,1.201013,0.9611
Crossing,WDRO-inject-K1,196988358,0,1.139044,0.9501
Crossing,WDRO-inject-K1,196988359,1,0.565052,0.9611
Crossing,WDRO-inject-K1,196988360,0,1.154569,0.9611
Crossing,WDRO-inject-K1,196988361,1,0.682005,0.9611
Crossing,WDRO-inject-K1,196988362,0,1.055499,0.9611
Crossing,WDRO-inject-K1,196988363,0,1.644931,0.9611
Crossing,WDRO-inject-K1,196988364,0,1.241799,0.9611
Crossing,WDRO-inject-K1,196988365,0,1.210705,0.9611
Crossing,WDRO-inject-K1,196988366,0,1.545874,0.9611
Crossing,WDRO-inject-K1,196988367,0,1.313514,0.9611
Crossing,WDRO-inject-K1,196988368,0,1.526153,0.9501
Crossing,WDRO-inject-K1,196988369,0,1.124667,0.9611
Crossing,WDRO-inject-K1,196988370,1,0.365781,0.9611
Crossing,WDRO-inject-K1,196988371,1,0.317626,0.9611
Crossing,WDRO-inject-K1,196988372,1,0.395092,0.9611
Crossing,WDRO-inject-K1,196988373,0,0.998666,0.9611
Crossing,WDRO-inject-K1,196988374,1,0.206316,0.9611
Crossing,WDRO-inject-K1,196988375,0,1.412473,0.9611
Crossing,WDRO-inject-K1,196988376,0,0.984891,0.9501
Crossing,WDRO-inject-K1,196988377,0,1.015540,0.9611
Crossing,WDRO-inject-K1,196988378,0,1.078589,0.9501
Crossing,WDRO-inject-K1,196988379,0,1.217829,0.9611
Crossing,WDRO-inject-K1,196988380,0,1.305492,0.9611
Crossing,WDRO-inject-K1,196988381,0,1.147480,0.9611
Crossing,WDRO-inject-K1,196988382,0,1.167856,0.9501
Crossing,WDRO-inject-K1,196988383,0,1.993584,0.9611
Crossing,WDRO-inject-K1,196988384,0,1.103905,0.9611
Crossing,WDRO-inject-K1,196988385,1,0.651837,0.9556
Crossing,WDRO-inject-K1,196988386,1,0.335051,0.9556
Crossing,WDRO-inject-K1,196988387,0,1.079535,0.9611
Crossing,WDRO-inject-K1,196988388,0,1.212522,0.9611
Crossing,WDRO-inject-K1,196988389,0,1.231696,0.9666
Crossing,WDRO-inject-K1,196988390,0,1.033388,0.9611
Crossing,WDRO-inject-K1,196988391,1,0.343849,0.9611
Crossing,WDRO-inject-K1,196988392,0,1.089245,0.9611
Crossing,WDRO-inject-K1,196988393,0,1.061118,0.9611
Crossing,WDRO-inject-K1,196988394,1,0.487278,0.9611
Crossing,WDRO-inject-K1,196988395,0,1.016590,0.9611
Crossing,WDRO-inject-K1,196988396,0,1.138382,0.9611
Crossing,WDRO-inject-K1,196988397,1,0.531414,0.9556
Crossing,WDRO-inject-K1,196988398,0,1.162686,0.9556
Crossing,WDRO-inject-K1,196988399,0,1.113325,0.9611
Crossing,WDRO-inject-K1,196988400,1,0.535967,0.9611
Crossing,WDRO-inject-K1,196988401,0,1.504413,0.9611
Crossing,WDRO-inject-K1,196988402,0,0.964142,0.9556
Crossing,WDRO-inject-K1,196988403,1,0.057461,0.9611
Crossing,WDRO-inject-K1,196988404,1,0.292741,0.9501
Crossing,WDRO-inject-K1,196988405,1,0.352190,0.9611
Crossing,WDRO-inject-K1,196988406,0,1.030713,0.9501
Crossing,WDRO-inject-K1,196988407,0,0.974752,0.9556
Crossing,WDRO-inject-K1,196988408,0,1.026784,0.9501
Crossing,WDRO-inject-K1,196988409,0,0.965216,0.9501
Crossing,WDRO-inject-K1,196988410,0,0.985122,0.9556
Crossing,WDRO-inject-K1,196988411,0,1.138146,0.9611
Crossing,WDRO-inject-K1,196988412,0,1.386059,0.9611
Crossing,WDRO-inject-K1,196988413,0,1.370141,0.9611
Crossing,WDRO-inject-K1,196988414,0,1.165072,0.9611
Crossing,WDRO-inject-K1,196988415,1,0.263729,0.9611
Crossing,WDRO-inject-K1,196988416,0,1.062597,0.9556
Crossing,WDRO-inject-K1,196988417,0,1.269606,0.9611
Crossing,WDRO-inject-K1,196988418,1,0.319075,0.9501
Crossing,WDRO-inject-K1,196988419,0,0.971289,0.9611
Crossing,WDRO-inject-K1,196988420,0,1.381140,0.9611
Crossing,WDRO-inject-K1,196988421,1,0.381250,0.9556
Crossing,WDRO-inject-K1,196988422,0,1.043650,0.9611
Crossing,WDRO-inject-K1,196988423,1,0.528709,0.9611
Crossing,WDRO-inject-K1,196988424,1,0.431184,0.9556
Crossing,WDRO-inject-K1,196988425,0,0.957152,0.9611
Crossing,WDRO-inject-K1,196988426,1,0.714883,0.9611
Crossing,WDRO-inject-K1,196988427,0,1.313577,0.9611
Crossing,WDRO-inject-K1,196988428,0,1.132725,0.9611
Crossing,WDRO-inject-K1,196988429,0,1.463520,0.9611
Crossing,WDRO-inject-K1,196988430,0,1.255862,0.9611
Crossing,WDRO-inject-K1,196988431,0,1.481988,0.9556
Crossing,WDRO-inject-K1,196988432,0,1.514520,0.9611
Crossing,WDRO-inject-K1,196988433,0,1.132163,0.9611
Crossing,WDRO-inject-K1,196988434,1,0.667234,0.9556
Crossing,WDRO-inject-K1,196988435,0,1.250557,0.9501
Crossing,WDRO-inject-K1,196988436,0,1.083657,0.9611
Crossing,WDRO-inject-K1,196988437,0,1.029921,0.9611
Crossing,WDRO-inject-K1,196988438,0,1.510292,0.9611
Crossing,WDRO-inject-K1,196988439,0,0.988591,0.9666
Crossing,WDRO-inject-K1,196988440,0,1.109106,0.9556
Crossing,WDRO-inject-K1,196988441,0,1.121155,0.9611
Crossing,WDRO-inject-K1,196988442,0,1.069015,0.9611
Crossing,WDRO-inject-K1,196988443,0,1.244192,0.9611
Crossing,WDRO-inject-K1,196988444,0,1.122478,0.9556
Crossing,WDRO-inject-K1,196988445,0,1.168207,0.9611
Crossing,WDRO-inject-K1,196988446,0,1.220295,0.9611
Crossing,WDRO-inject-K1,196988447,0,1.128908,0.9611
Crossing,WDRO-inject-K1,196988448,0,1.219207,0.9611
Crossing,WDRO-inject-K1,196988449,1,0.721719,0.9611
Crossing,WDRO-inject-K1,196988450,0,1.634667,0.9611
Crossing,WDRO-inject-K1,196988451,1,0.444116,0.9611
Crossing,WDRO-inject-K1,196988452,0,1.263609,0.9611
Crossing,WDRO-inject-K1,196988453,0,1.926711,0.9556
Crossing,WDRO-inject-K1,196988454,0,1.372592,0.9611
Crossing,WDRO-inject-K1,196988455,0,1.190291,0.9611
Crossing,WDRO-inject-K1,196988456,0,1.278098,0.9611
Crossing,WDRO-inject-K1,196988457,0,1.265150,0.9611
Crossing,WDRO-inject-K1,196988458,0,1.173986,0.9501
Crossing,WDRO-inject-K1,196988459,0,1.037956,0.9611
Crossing,WDRO-inject-K1,196988460,0,1.138140,0.9611
Crossing,WDRO-inject-K1,196988461,0,3.352476,0.9611
Crossing,WDRO-inject-K1,196988462,0,1.702405,0.9611
Crossing,WDRO-inject-K1,196988463,1,0.404159,0.9556
Crossing,WDRO-inject-K1,196988464,0,1.217518,0.9611
Crossing,WDRO-inject-K1,196988465,1,0.076919,0.9556
Crossing,WDRO-inject-K1,196988466,0,1.621739,0.9611
Crossing,WDRO-inject-K1,196988467,0,0.992617,0.9611
Crossing,WDRO-inject-K1,196988468,0,1.351421,0.9611
Crossing,WDRO-inject-K1,196988469,0,1.104642,0.9611
Crossing,WDRO-inject-K1,196988470,0,0.993443,0.9611
Crossing,WDRO-inject-K1,196988471,1,0.570908,0.9501
Crossing,WDRO-inject-K1,196988472,1,0.611560,0.9611
Crossing,WDRO-inject-K1,196988473,0,1.002583,0.9611
Crossing,WDRO-inject-K1,196988474,1,0.358535,0.9611
Crossing,WDRO-inject-K1,196988475,0,1.084194,0.9611
Crossing,WDRO-inject-K1,196988476,0,1.124687,0.9556
Crossing,WDRO-inject-K1,196988477,0,1.077844,0.9611
Crossing,WDRO-inject-K1,196988478,0,1.274149,0.9611
Crossing,WDRO-inject-K1,196988479,0,1.119313,0.9556
Crossing,WDRO-inject-K1,196988480,1,0.402843,0.9501
Crossing,WDRO-inject-K1,196988481,0,1.195864,0.9611
Crossing,WDRO-inject-K1,196988482,0,1.233928,0.9611
Crossing,WDRO-inject-K1,196988483,1,0.298475,0.9611
Crossing,WDRO-inject-K1,196988484,0,1.083216,0.9556
Crossing,WDRO-inject-K1,196988485,0,1.209437,0.9611
Crossing,WDRO-inject-K1,196988486,0,1.346003,0.9611
Crossing,WDRO-inject-K1,196988487,0,1.260348,0.9611
Crossing,WDRO-inject-K1,196988488,0,1.040891,0.9611
Crossing,WDRO-inject-K1,196988489,0,1.135868,0.9611
Crossing,WDRO-inject-K1,196988490,0,1.381158,0.9501
Crossing,WDRO-inject-K1,196988491,0,1.054697,0.9556
Crossing,WDRO-inject-K1,196988492,0,1.121588,0.9611
Crossing,WDRO-inject-K1,196988493,0,1.043398,0.9556
Crossing,WDRO-inject-K1,196988494,0,1.736503,0.9556
Crossing,WDRO-inject-K1,196988495,0,1.147827,0.9611
Crossing,WDRO-inject-K1,196988496,0,1.194440,0.9501
Crossing,WDRO-inject-K1,196988497,0,1.381837,0.9611
Crossing,WDRO-inject-K1,196988498,0,0.988872,0.9501
Crossing,WDRO-inject-K1,196988499,1,0.642602,0.9611
Crossing,WDRO-inject-K1,196988500,0,1.136525,0.9611
Crossing,WDRO-inject-K1,196988501,1,0.256651,0.9611
Crossing,WDRO-inject-K1,196988502,0,1.097645,0.9556
Crossing,WDRO-inject-K1,196988503,1,0.257564,0.9556
Crossing,WDRO-inject-K1,196988504,1,0.214933,0.9556
Crossing,WDRO-inject-K1,196988505,0,1.036791,0.9611
Crossing,WDRO-inject-K1,196988506,0,1.539620,0.9611
Crossing,WDRO-inject-K1,196988507,1,0.808844,0.9556
Crossing,WDRO-inject-K1,196988508,1,0.081839,0.9501
Crossing,WDRO-inject-K1,196988509,0,1.141621,0.9501
Crossing,WDRO-inject-K1,196988510,0,1.067934,0.9556
Crossing,WDRO-inject-K1,196988511,0,1.011499,0.9501
Crossing,WDRO-inject-K1,196988512,1,0.193912,0.9611
Crossing,WDRO-inject-K1,196988513,0,1.098555,0.9556
Crossing,WDRO-inject-K1,196988514,0,1.042666,0.9611
Crossing,WDRO-inject-K1,196988515,0,1.044468,0.9611
Crossing,WDRO-inject-K1,196988516,0,1.017465,0.9611
Crossing,WDRO-inject-K1,196988517,0,1.210297,0.9611
Crossing,WDRO-inject-K1,196988518,0,1.120519,0.9611
Crossing,WDRO-inject-K1,196988519,0,1.013212,0.9611
Crossing,WDRO-inject-K1,196988520,1,0.619891,0.9611
Crossing,WDRO-inject-K1,196988521,0,1.085487,0.9611
Crossing,WDRO-inject-K1,196988522,1,0.094120,0.9611
Crossing,WDRO-inject-K1,196988523,1,0.726881,0.9611
Crossing,WDRO-inject-K1,196988524,0,1.285867,0.9611
Crossing,WDRO-inject-K1,196988525,0,1.165438,0.9556
Crossing,WDRO-inject-K1,196988526,1,0.300671,0.9501
Crossing,WDRO-inject-K1,196988527,0,1.161104,0.9611
Crossing,WDRO-inject-K1,196988528,1,0.429366,0.9611
Crossing,WDRO-inject-K1,196988529,0,1.122338,0.9556
Crossing,WDRO-inject-K1,196988530,0,1.177499,0.9611
Crossing,WDRO-inject-K1,196988531,0,1.424582,0.9611
Crossing,WDRO-inject-K1,196988532,0,1.273646,0.9556
Crossing,WDRO-inject-K1,196988533,0,1.058984,0.9556
Crossing,WDRO-inject-K1,196988534,0,1.512715,0.9556
Crossing,WDRO-inject-K1,196988535,0,1.116849,0.9501
Crossing,WDRO-inject-K1,196988536,0,1.109552,0.9556
Crossing,WDRO-inject-K1,196988537,1,0.340406,0.9501
Crossing,WDRO-inject-K1,196988538,0,0.981245,0.9611
Crossing,WDRO-inject-K1,196988539,0,1.066768,0.9611
Crossing,WDRO-inject-K1,196988540,1,0.100509,0.9556
