scenario,method,seed,collision,min_clearance,progress
S-curve-crossing,Base,2487035471,1,0.662395,0.9611
S-curve-crossing,Base,2487035472,1,0.291497,0.9611
S-curve-crossing,Base,2487035473,0,1.984333,0.5690
S-curve-crossing,Base,2487035474,1,0.266861,0.9611
S-curve-crossing,Base,2487035475,1,0.717547,0.9611
S-curve-crossing,Base,2487035476,1,0.555091,0.9611
S-curve-crossing,Base,2487035477,1,0.807238,0.9611
S-curve-crossing,Base,2487035478,1,0.347186,0.9611
S-curve-crossing,Base,2487035479,1,0.497298,0.9611
S-curve-crossing,Base,2487035480,0,1.780941,0.9611
S-curve-crossing,Base,2487035481,1,0.366815,0.9611
S-curve-crossing,Base,2487035482,1,0.708065,0.9611
S-curve-crossing,Base,2487035483,1,0.224864,0.9611
S-curve-crossing,Base,2487035484,1,0.432817,0.9611
S-curve-crossing,Base,2487035485,1,0.443684,0.9611
S-curve-crossing,Base,2487035486,0,1.215398,0.9611
S-curve-crossing,Base,2487035487,0,2.384913,0.5526
S-curve-crossing,Base,2487035488,1,0.795026,0.9611
S-curve-crossing,Base,2487035489,1,0.347699,0.9611
S-curve-crossing,Base,2487035490,1,0.486304,0.9611
S-curve-crossing,Base,2487035491,1,0.751190,0.9611
S-curve-crossing,Base,2487035492,0,1.432422,0.5581
S-curve-crossing,Base,2487035493,1,0.594537,0.9611
S-curve-crossing,Base,2487035494,0,1.433527,0.9611
S-curve-crossing,Base,2487035495,1,0.071776,0.9611
S-curve-crossing,Base,2487035496,1,0.597815,0.9611
S-curve-crossing,Base,2487035497,0,2.042825,0.9611
S-curve-crossing,Base,2487035498,0,1.272684,0.9611
S-curve-crossing,Base,2487035499,1,0.528041,0.9611
S-curve-crossing,Base,2487035500,1,0.320356,0.9611
S-curve-crossing,Base,2487035501,1,0.574890,0.9611
S-curve-crossing,Base,2487035502,0,2.448256,0.5581
S-curve-crossing,Base,2487035503,1,0.838335,0.9611
S-curve-crossing,Base,2487035504,1,0.693180,0.9611
S-curve-crossing,Base,2487035505,0,2.741164,0.5416
S-curve-crossing,Base,2487035506,1,0.504595,0.9611
S-curve-crossing,Base,2487035507,1,0.305041,0.9556
S-curve-crossing,Base,2487035508,1,0.230067,0.9611
S-curve-crossing,Base,2487035509,1,0.321382,0.9611
S-curve-crossing,Base,2487035510,1,0.329455,0.9611
S-curve-crossing,Base,2487035511,1,0.663205,0.9611
S-curve-crossing,Base,2487035512,1,0.363766,0.9611
S-curve-crossing,Base,2487035513,1,0.196371,0.9611
S-curve-crossing,Base,2487035514,1,0.822616,0.9611
S-curve-crossing,Base,2487035515,1,0.823456,0.9611
S-curve-crossing,Base,2487035516,0,0.855473,0.9611
S-curve-crossing,Base,2487035517,1,0.378569,0.9611
S-curve-crossing,Base,2487035518,0,1.168280,0.9611
S-curve-crossing,Base,2487035519,1,0.828405,0.9611
S-curve-crossing,Base,2487035520,1,0.752001,0.9611
S-curve-crossing,Base,2487035521,1,0.440137,0.9611
S-curve-crossing,Base,2487035522,1,0.571430,0.9611
S-curve-crossing,Base,2487035523,1,0.156852,0.9611
S-curve-crossing,Base,2487035524,1,0.776668,0.9611
S-curve-crossing,Base,2487035525,0,1.999452,0.5416
S-curve-crossing,Base,2487035526,1,0.641826,0.9611
S-curve-crossing,Base,2487035527,1,0.705656,0.9611
S-curve-crossing,Base,2487035528,1,0.163797,0.9611
S-curve-crossing,Base,2487035529,0,2.411401,0.5361
S-curve-crossing,Base,2487035530,1,0.238712,0.9611
S-curve-crossing,Base,2487035531,1,0.760813,0.9611
S-curve-crossing,Base,2487035532,1,0.847985,0.9611
S-curve-crossing,Base,2487035533,1,0.319306,0.9611
S-curve-crossing,Base,2487035534,1,0.603695,0.9611
S-curve-crossing,Base,2487035535,0,2.175919,0.5526
S-curve-crossing,Base,2487035536,0,1.067082,0.9611
S-curve-crossing,Base,2487035537,0,2.264867,0.5361
S-curve-crossing,Base,2487035538,0,0.862111,0.9611
S-curve-crossing,Base,2487035539,0,0.881938,0.9611
S-curve-crossing,Base,2487035540,1,0.156128,0.9611
S-curve-crossing,Base,2487035541,1,0.191694,0.9611
S-curve-crossing,Base,2487035542,1,0.739037,0.9611
S-curve-crossing,Base,2487035543,1,0.663733,0.9611
S-curve-crossing,Base,2487035544,1,0.662202,0.9611
S-curve-crossing,Base,2487035545,1,0.818303,0.9611
S-curve-crossing,Base,2487035546,1,0.402801,0.9611
S-curve-crossing,Base,2487035547,1,0.227507,0.9611
S-curve-crossing,Base,2487035548,0,2.211118,0.9611
S-curve-crossing,Base,2487035549,1,0.833104,0.9611
S-curve-crossing,Base,2487035550,0,1.704856,0.5361
S-curve-crossing,Base,2487035551,1,0.075091,0.9611
S-curve-crossing,Base,2487035552,0,2.648705,0.5581
S-curve-crossing,Base,2487035553,1,0.301618,0.9611
S-curve-crossing,Base,2487035554,1,0.524942,0.9611
S-curve-crossing,Base,2487035555,1,0.513506,0.9611
S-curve-crossing,Base,2487035556,1,0.416984,0.9611
S-curve-crossing,Base,2487035557,1,0.464061,0.9611
S-curve-crossing,Base,2487035558,1,0.625776,0.9611
S-curve-crossing,Base,2487035559,1,0.593361,0.9611
S-curve-crossing,Base,2487035560,1,0.425588,0.9611
S-curve-crossing,Base,2487035561,1,0.586720,0.9611
S-curve-crossing,Base,2487035562,1,0.760797,0.9611
S-curve-crossing,Base,2487035563,1,0.437971,0.9611
S-curve-crossing,Base,2487035564,1,0.721600,0.9611
S-curve-crossing,Base,2487035565,0,1.575998,0.9666
S-curve-crossing,Base,2487035566,0,2.130677,0.5526
S-curve-crossing,Base,2487035567,0,0.958134,0.9611
S-curve-crossing,Base,2487035568,1,0.544986,0.9611
S-curve-crossing,Base,2487035569,0,0.969484,0.9611
S-curve-crossing,Base,2487035570,1,0.347420,0.9611
S-curve-crossing,Base,2487035571,1,0.287576,0.9611
S-curve-crossing,Base,2487035572,1,0.298325,0.9611
S-curve-crossing,Base,2487035573,1,0.060423,0.9611
S-curve-crossing,Base,2487035574,0,1.315545,0.9501
S-curve-crossing,Base,2487035575,1,0.340057,0.9611
S-curve-crossing,Base,2487035576,1,0.362817,0.9611
S-curve-crossing,Base,2487035577,1,0.328500,0.9611
S-curve-crossing,Base,2487035578,1,0.607177,0.9611
S-curve-crossing,Base,2487035579,0,1.046578,0.9611
S-curve-crossing,Base,2487035580,1,0.554176,0.9611
S-curve-crossing,Base,2487035581,1,0.344587,0.9611
S-curve-crossing,Base,2487035582,1,0.279711,0.9611
S-curve-crossing,Base,2487035583,1,0.522982,0.9611
S-curve-crossing,Base,2487035584,1,0.427011,0.9611
S-curve-crossing,Base,2487035585,1,0.405216,0.9611
S-curve-crossing,Base,2487035586,1,0.253889,0.9611
S-curve-crossing,Base,2487035587,1,0.421664,0.9611
S-curve-crossing,Base,2487035588,1,0.423266,0.9611
S-curve-crossing,Base,2487035589,1,0.174293,0.9611
S-curve-crossing,Base,2487035590,1,0.779899,0.9611
S-curve-crossing,Base,2487035591,1,0.228024,0.9611
S-curve-crossing,Base,2487035592,1,0.816440,0.9611
S-curve-crossing,Base,2487035593,0,2.516889,0.9501
S-curve-crossing,Base,2487035594,1,0.640243,0.9611
S-curve-crossing,Base,2487035595,1,0.401988,0.9611
S-curve-crossing,Base,2487035596,1,0.504955,0.9611
S-curve-crossing,Base,2487035597,1,0.354897,0.9611
S-curve-crossing,Base,2487035598,0,0.941912,0.9611
S-curve-crossing,Base,2487035599,1,0.704914,0.9611
S-curve-crossing,Base,2487035600,0,1.192321,0.9556
S-curve-crossing,Base,2487035601,1,0.447733,0.9611
S-curve-crossing,Base,2487035602,1,0.305548,0.9611
S-curve-crossing,Base,2487035603,1,0.694377,0.9611
S-curve-crossing,Base,2487035604,1,0.475313,0.9611
S-curve-crossing,Base,2487035605,0,1.662078,0.5416
S-curve-crossing,Base,2487035606,1,0.077466,0.9611
S-curve-crossing,Base,2487035607,0,1.410554,0.9611
S-curve-crossing,Base,2487035608,1,0.160021,0.9611
S-curve-crossing,Base,2487035609,1,0.262912,0.9611
S-curve-crossing,Base,2487035610,1,0.300825,0.9611
S-curve-crossing,Base,2487035611,1,0.698274,0.9611
S-curve-crossing,Base,2487035612,1,0.410544,0.9611
S-curve-crossing,Base,2487035613,1,0.633733,0.9611
S-curve-crossing,Base,2487035614,1,0.319442,0.9611
S-curve-crossing,Base,2487035615,0,1.096392,0.5690
S-curve-crossing,Base,2487035616,1,0.355832,0.9611
S-curve-crossing,Base,2487035617,0,0.904551,0.9611
S-curve-crossing,Base,2487035618,1,0.322067,0.9611
S-curve-crossing,Base,2487035619,0,0.890895,0.9611
S-curve-crossing,Base,2487035620,1,0.176946,0.9611
S-curve-crossing,Base,2487035621,1,0.800501,0.9611
S-curve-crossing,Base,2487035622,1,0.154527,0.9611
S-curve-crossing,Base,2487035623,1,0.341381,0.9611
S-curve-crossing,Base,2487035624,0,3.024036,0.5361
S-curve-crossing,Base,2487035625,0,1.164724,0.9611
S-curve-crossing,Base,2487035626,1,0.794639,0.9611
S-curve-crossing,Base,2487035627,1,0.717202,0.9611
S-curve-crossing,Base,2487035628,1,0.203088,0.9611
S-curve-crossing,Base,2487035629,1,0.581862,0.9611
S-curve-crossing,Base,2487035630,1,0.564416,0.9611
S-curve-crossing,Base,2487035631,0,0.926799,0.9611
S-curve-crossing,Base,2487035632,1,0.469595,0.9611
S-curve-crossing,Base,2487035633,1,0.409822,0.9611
S-curve-crossing,Base,2487035634,1,0.188998,0.9611
S-curve-crossing,Base,2487035635,1,0.320569,0.9611
S-curve-crossing,Base,2487035636,1,0.337874,0.9611
S-curve-crossing,Base,2487035637,1,0.084954,0.9611
S-curve-crossing,Base,2487035638,1,0.211226,0.9611
S-curve-crossing,Base,2487035639,1,0.638106,0.9611
S-curve-crossing,Base,2487035640,0,1.958878,0.5690
S-curve-crossing,Base,2487035641,1,0.207841,0.9611
S-curve-crossing,Base,2487035642,0,1.102071,0.9501
S-curve-crossing,Base,2487035643,0,2.407896,0.9501
S-curve-crossing,Base,2487035644,1,0.248253,0.9611
S-curve-crossing,Base,2487035645,1,0.454735,0.9611
S-curve-crossing,Base,2487035646,1,0.183270,0.9611
S-curve-crossing,Base,2487035647,1,0.672346,0.9611
S-curve-crossing,Base,2487035648,1,0.337873,0.9611
S-curve-crossing,Base,2487035649,1,0.453101,0.9611
S-curve-crossing,Base,2487035650,0,1.197647,0.9611
S-curve-crossing,Base,2487035651,1,0.125754,0.9611
S-curve-crossing,Base,2487035652,0,1.484019,0.9611
S-curve-crossing,Base,2487035653,0,0.871599,0.9611
S-curve-crossing,Base,2487035654,1,0.669081,0.9611
S-curve-crossing,Base,2487035655,0,1.782750,0.5581
S-curve-crossing,Base,2487035656,1,0.740320,0.9611
S-curve-crossing,Base,2487035657,1,0.564978,0.9611
S-curve-crossing,Base,2487035658,0,1.572614,0.9666
S-curve-crossing,Base,2487035659,1,0.206458,0.9611
S-curve-crossing,Base,2487035660,1,0.582417,0.9611
S-curve-crossing,Base,2487035661,0,1.868650,0.5416
S-curve-crossing,Base,2487035662,1,0.170403,0.9611
S-curve-crossing,Base,2487035663,1,0.373691,0.9611
S-curve-crossing,Base,2487035664,1,0.348239,0.9611
S-curve-crossing,Base,2487035665,0,1.512188,0.9611
S-curve-crossing,Base,2487035666,1,0.516030,0.9611
S-curve-crossing,Base,2487035667,1,0.416742,0.9611
S-curve-crossing,Base,2487035668,1,0.350265,0.9611
S-curve-crossing,Base,2487035669,0,1.761609,0.9611
S-curve-crossing,Base,2487035670,0,1.114800,0.9611
S-curve-crossing,Base,2487035671,1,0.224192,0.9611
S-curve-crossing,Base,2487035672,1,0.590148,0.9611
S-curve-crossing,Base,2487035673,1,0.198952,0.9611
S-curve-crossing,Base,2487035674,1,0.580236,0.9611
S-curve-crossing,Base,2487035675,1,0.517319,0.9611
S-curve-crossing,Base,2487035676,1,0.051289,0.9611
S-curve-crossing,Base,2487035677,0,0.898797,0.9611
S-curve-crossing,Base,2487035678,1,0.701382,0.9611
S-curve-crossing,Base,2487035679,0,2.460207,0.5471
S-curve-crossing,Base,2487035680,1,0.354590,0.9611
S-curve-crossing,Base,2487035681,1,0.309349,0.9611
S-curve-crossing,Base,2487035682,1,0.495831,0.9611
S-curve-crossing,Base,2487035683,1,0.590007,0.9611
S-curve-crossing,Base,2487035684,0,0.973535,0.9611
S-curve-crossing,Base,2487035685,1,0.148453,0.9611
S-curve-crossing,Base,2487035686,1,0.199889,0.9611
S-curve-crossing,Base,2487035687,1,0.590578,0.9611
S-curve-crossing,Base,2487035688,1,0.439989,0.9611
S-curve-crossing,Base,2487035689,1,0.730561,0.9611
S-curve-crossing,Base,2487035690,1,0.427598,0.9611
S-curve-crossing,Base,2487035691,1,0.239007,0.9556
S-curve-crossing,Base,2487035692,1,0.239857,0.9611
S-curve-crossing,Base,2487035693,1,0.378170,0.9611
S-curve-crossing,Base,2487035694,1,0.782080,0.9611
S-curve-crossing,Base,2487035695,0,0.920267,0.9611
S-curve-crossing,Base,2487035696,1,0.085102,0.9611
S-curve-crossing,Base,2487035697,0,3.038454,0.9611
S-curve-crossing,Base,2487035698,1,0.347572,0.9611
S-curve-crossing,Base,2487035699,0,1.056308,0.9611
S-curve-crossing,Base,2487035700,1,0.800565,0.9611
S-curve-crossing,Base,2487035701,0,2.504410,0.5471
S-curve-crossing,Base,2487035702,1,0.279997,0.9611
S-curve-crossing,Base,2487035703,1,0.571576,0.9611
S-curve-crossing,Base,2487035704,1,0.636770,0.9611
S-curve-crossing,Base,2487035705,1,0.491648,0.9611
S-curve-crossing,Base,2487035706,1,0.454930,0.9611
S-curve-crossing,Base,2487035707,1,0.615288,0.9611
S-curve-crossing,Base,2487035708,1,0.648359,0.9611
S-curve-crossing,Base,2487035709,1,0.569609,0.9611
S-curve-crossing,Base,2487035710,1,0.566546,0.9611
S-curve-crossing,Base,2487035711,0,0.915185,0.9611
S-curve-crossing,Base,2487035712,1,0.324010,0.9611
S-curve-crossing,Base,2487035713,1,0.611612,0.9611
S-curve-crossing,Base,2487035714,0,0.870706,0.9611
S-curve-crossing,Base,2487035715,1,0.079741,0.9611
S-curve-crossing,Base,2487035716,1,0.595558,0.9611
S-curve-crossing,Base,2487035717,0,1.873199,0.9556
S-curve-crossing,Base,2487035718,1,0.241193,0.9611
S-curve-crossing,Base,2487035719,0,1.153819,0.9611
S-curve-crossing,Base,2487035720,0,2.544955,0.5361
S-curve-crossing,Base,2487035721,1,0.412988,0.9611
S-curve-crossing,Base,2487035722,1,0.209873,0.9611
S-curve-crossing,Base,2487035723,0,2.100141,0.9611
S-curve-crossing,Base,2487035724,0,1.572779,0.9611
S-curve-crossing,Base,2487035725,1,0.565603,0.9611
S-curve-crossing,Base,2487035726,1,0.704792,0.9611
S-curve-crossing,Base,2487035727,1,0.466850,0.9611
S-curve-crossing,Base,2487035728,1,0.155354,0.9611
S-curve-crossing,Base,2487035729,1,0.412305,0.9611
S-curve-crossing,Base,2487035730,1,0.780859,0.9611
S-curve-crossing,Base,2487035731,1,0.401300,0.9611
S-curve-crossing,Base,2487035732,1,0.833693,0.9611
S-curve-crossing,Base,2487035733,1,0.246948,0.9611
S-curve-crossing,Base,2487035734,0,2.193204,0.9611
S-curve-crossing,Base,2487035735,1,0.125178,0.9611
S-curve-crossing,Base,2487035736,1,0.672377,0.9611
S-curve-crossing,Base,2487035737,0,0.985859,0.9611
S-curve-crossing,Base,2487035738,1,0.304132,0.9611
S-curve-crossing,Base,2487035739,1,0.426737,0.9611
S-curve-crossing,Base,2487035740,0,0.964971,0.9611
S-curve-crossing,Base,2487035741,0,0.932252,0.9611
S-curve-crossing,Base,2487035742,1,0.376853,0.9611
S-curve-crossing,Base,2487035743,1,0.334421,0.9556
S-curve-crossing,Base,2487035744,0,0.945714,0.9611
S-curve-crossing,Base,2487035745,1,0.517760,0.9611
S-curve-crossing,Base,2487035746,1,0.691656,0.9611
S-curve-crossing,Base,2487035747,0,1.918405,0.5416
S-curve-crossing,Base,2487035748,1,0.675004,0.9611
S-curve-crossing,Base,2487035749,0,0.969287,0.9611
S-curve-crossing,Base,2487035750,0,1.774132,0.9611
S-curve-crossing,Base,2487035751,1,0.237455,0.9611
S-curve-crossing,Base,2487035752,1,0.505087,0.9611
S-curve-crossing,Base,2487035753,1,0.727987,0.9611
S-curve-crossing,Base,2487035754,1,0.490716,0.9611
S-curve-crossing,Base,2487035755,1,0.731456,0.9611
S-curve-crossing,Base,2487035756,1,0.745118,0.9611
S-curve-crossing,Base,2487035757,1,0.295259,0.9611
S-curve-crossing,Base,2487035758,1,0.512207,0.9611
S-curve-crossing,Base,2487035759,0,0.902696,0.9611
S-curve-crossing,Base,2487035760,1,0.304300,0.9611
S-curve-crossing,Base,2487035761,1,0.530711,0.9611
S-curve-crossing,Base,2487035762,1,0.150632,0.9611
S-curve-crossing,Base,2487035763,1,0.376013,0.9611
S-curve-crossing,Base,2487035764,0,0.869067,0.9611
S-curve-crossing,Base,2487035765,0,1.823488,0.5361
S-curve-crossing,Base,2487035766,1,0.773037,0.9611
S-curve-crossing,Base,2487035767,1,0.683951,0.9611
S-curve-crossing,Base,2487035768,1,0.110551,0.9611
S-curve-crossing,Base,2487035769,1,0.485434,0.9611
S-curve-crossing,Base,2487035770,0,1.701590,0.9611
S-curve-crossing,Base,2487035771,1,0.651025,0.9611
S-curve-crossing,Base,2487035772,1,0.658393,0.9611
S-curve-crossing,Base,2487035773,1,0.464999,0.9611
S-curve-crossing,Base,2487035774,1,0.687603,0.9611
S-curve-crossing,Base,2487035775,0,0.884557,0.9611
S-curve-crossing,Base,2487035776,0,3.082580,0.9501
S-curve-crossing,Base,2487035777,1,0.469570,0.9611
S-curve-crossing,Base,2487035778,0,1.084988,0.9611
S-curve-crossing,Base,2487035779,1,0.017761,0.9611
S-curve-crossing,Base,2487035780,1,0.603877,0.9611
S-curve-crossing,Base,2487035781,1,0.329554,0.9611
S-curve-crossing,Base,2487035782,1,0.821902,0.9611
S-curve-crossing,Base,2487035783,0,1.999280,0.9501
S-curve-crossing,Base,2487035784,0,1.087332,0.9611
S-curve-crossing,Base,2487035785,1,0.242706,0.9611
S-curve-crossing,Base,2487035786,0,1.623554,0.9611
S-curve-crossing,Base,2487035787,1,0.475570,0.9611
S-curve-crossing,Base,2487035788,1,0.534791,0.9611
S-curve-crossing,Base,2487035789,1,0.234908,0.9611
S-curve-crossing,Base,2487035790,0,2.613904,0.9611
S-curve-crossing,Base,2487035791,1,0.505233,0.9611
S-curve-crossing,Base,2487035792,1,0.348896,0.9611
S-curve-crossing,Base,2487035793,0,1.200993,0.9611
S-curve-crossing,Base,2487035794,0,1.023674,0.9611
S-curve-crossing,Base,2487035795,1,0.164857,0.9611
S-curve-crossing,Base,2487035796,0,1.287265,0.9611
S-curve-crossing,Base,2487035797,1,0.225533,0.9611
S-curve-crossing,Base,2487035798,1,0.203768,0.9611
S-curve-crossing,Base,2487035799,1,0.484063,0.9611
S-curve-crossing,Base,2487035800,0,0.905295,0.9611
S-curve-crossing,Base,2487035801,1,0.320029,0.9611
S-curve-crossing,Base,2487035802,1,0.131832,0.9611
S-curve-crossing,Base,2487035803,0,1.447621,0.9611
S-curve-crossing,Base,2487035804,1,0.387792,0.9611
S-curve-crossing,Base,2487035805,1,0.349394,0.9611
S-curve-crossing,Base,2487035806,1,0.535975,0.9611
S-curve-crossing,Base,2487035807,1,0.296251,0.9611
S-curve-crossing,Base,2487035808,1,0.093992,0.9611
S-curve-crossing,Base,2487035809,1,0.242178,0.9611
S-curve-crossing,Base,2487035810,1,0.425266,0.9611
S-curve-crossing,Base,2487035811,0,1.862866,0.5361
S-curve-crossing,Base,2487035812,0,1.852547,0.9611
S-curve-crossing,Base,2487035813,1,0.473121,0.9611
S-curve-crossing,Base,2487035814,1,0.583580,0.9611
S-curve-crossing,Base,2487035815,1,0.496619,0.9611
S-curve-crossing,Base,2487035816,1,0.296037,0.9611
S-curve-crossing,Base,2487035817,0,0.886088,0.9611
S-curve-crossing,Base,2487035818,1,0.143899,0.9611
S-curve-crossing,Base,2487035819,1,0.406434,0.9611
S-curve-crossing,Base,2487035820,0,2.337124,0.5744
S-curve-crossing,Base,2487035821,1,0.689554,0.9611
S-curve-crossing,Base,2487035822,1,0.694501,0.9611
S-curve-crossing,Base,2487035823,1,0.130117,0.9611
S-curve-crossing,Base,2487035824,1,0.202080,0.9611
S-curve-crossing,Base,2487035825,0,1.056802,0.9611
S-curve-crossing,Base,2487035826,1,0.554376,0.9611
S-curve-crossing,Base,2487035827,1,0.182292,0.9611
S-curve-crossing,Base,2487035828,1,0.703929,0.9611
S-curve-crossing,Base,2487035829,1,0.717370,0.9611
S-curve-crossing,Base,2487035830,1,0.529372,0.9611
S-curve-crossing,Base,2487035831,1,0.450799,0.9611
S-curve-crossing,Base,2487035832,1,0.179495,0.9611
S-curve-crossing,Base,2487035833,0,0.880424,0.9611
S-curve-crossing,Base,2487035834,0,1.304798,0.5416
S-curve-crossing,Base,2487035835,1,0.450701,0.9611
S-curve-crossing,Base,2487035836,1,0.695588,0.9611
S-curve-crossing,Base,2487035837,1,0.502252,0.9611
S-curve-crossing,Base,2487035838,1,0.505995,0.9611
S-curve-crossing,Base,2487035839,1,0.357526,0.9556
S-curve-crossing,Base,2487035840,1,0.406826,0.9611
S-curve-crossing,Base,2487035841,1,0.517002,0.9611
S-curve-crossing,Base,2487035842,1,0.293495,0.9611
S-curve-crossing,Base,2487035843,0,1.011627,0.9611
S-curve-crossing,Base,2487035844,1,0.825635,0.9611
S-curve-crossing,Base,2487035845,1,0.184376,0.9611
S-curve-crossing,Base,2487035846,1,0.085317,0.9611
S-curve-crossing,Base,2487035847,1,0.683360,0.9611
S-curve-crossing,Base,2487035848,1,0.522931,0.9611
S-curve-crossing,Base,2487035849,1,0.329841,0.9611
S-curve-crossing,Base,2487035850,0,0.889417,0.9611
S-curve-crossing,Base,2487035851,1,0.117410,0.9611
S-curve-crossing,Base,2487035852,0,0.887299,0.9611
S-curve-crossing,Base,2487035853,1,0.485204,0.9611
S-curve-crossing,Base,2487035854,1,0.601683,0.9611
S-curve-crossing,Base,2487035855,0,2.219158,0.9611
S-curve-crossing,Base,2487035856,1,0.696587,0.9611
S-curve-crossing,Base,2487035857,1,0.371535,0.9611
S-curve-crossing,Base,2487035858,1,0.365278,0.9611
S-curve-crossing,Base,2487035859,0,1.362901,0.9556
S-curve-crossing,Base,2487035860,1,0.849828,0.9611
S-curve-crossing,Base,2487035861,1,0.412079,0.9611
S-curve-crossing,Base,2487035862,1,0.099951,0.9611
S-curve-crossing,Base,2487035863,1,0.104317,0.9611
S-curve-crossing,Base,2487035864,1,0.404334,0.9611
S-curve-crossing,Base,2487035865,1,0.782087,0.9611
S-curve-crossing,Base,2487035866,1,0.229683,0.9611
S-curve-crossing,Base,2487035867,1,0.791142,0.9611
S-curve-crossing,Base,2487035868,0,2.207719,0.9611
S-curve-crossing,Base,2487035869,1,0.379988,0.9611
S-curve-crossing,Base,2487035870,1,0.524608,0.9611
S-curve-crossing,Base,2487035871,1,0.715015,0.9611
S-curve-crossing,Base,2487035872,1,0.422512,0.9611
S-curve-crossing,Base,2487035873,1,0.276621,0.9611
S-curve-crossing,Base,2487035874,1,0.636040,0.9611
S-curve-crossing,Base,2487035875,1,0.500869,0.9611
S-curve-crossing,Base,2487035876,0,1.589322,0.5416
S-curve-crossing,Base,2487035877,0,1.657533,0.9611
S-curve-crossing,Base,2487035878,0,0.868798,0.9611
S-curve-crossing,Base,2487035879,1,0.732705,0.9611
S-curve-crossing,Base,2487035880,0,2.149366,0.9501
S-curve-crossing,Base,2487035881,0,1.225812,0.9611
S-curve-crossing,Base,2487035882,1,0.348823,0.9611
S-curve-crossing,Base,2487035883,0,1.188028,0.9611
S-curve-crossing,Base,2487035884,1,0.247020,0.9611
S-curve-crossing,Base,2487035885,1,0.044749,0.9611
S-curve-crossing,Base,2487035886,1,0.053864,0.9611
S-curve-crossing,Base,2487035887,1,0.843987,0.9611
S-curve-crossing,Base,2487035888,0,1.345859,0.5526
S-curve-crossing,Base,2487035889,1,0.301172,0.9611
S-curve-crossing,Base,2487035890,1,0.577387,0.9611
S-curve-crossing,Base,2487035891,1,0.731554,0.9611
S-curve-crossing,Base,2487035892,1,0.411938,0.9611
S-curve-crossing,Base,2487035893,0,0.936541,0.9611
S-curve-crossing,Base,2487035894,1,0.797911,0.9611
S-curve-crossing,Base,2487035895,1,0.219022,0.9611
S-curve-crossing,Base,2487035896,0,1.832780,0.5581
S-curve-crossing,Base,2487035897,0,0.850474,0.9611
S-curve-crossing,Base,2487035898,0,0.856670,0.9611
S-curve-crossing,Base,2487035899,1,0.736888,0.9611
S-curve-crossing,Base,2487035900,1,0.354373,0.9611
S-curve-crossing,Base,2487035901,1,0.809775,0.9611
S-curve-crossing,Base,2487035902,1,0.658752,0.9611
S-curve-crossing,Base,2487035903,0,2.359556,0.9611
S-curve-crossing,Base,2487035904,0,1.144290,0.5744
S-curve-crossing,Base,2487035905,1,0.537326,0.9611
S-curve-crossing,Base,2487035906,1,0.747419,0.9611
S-curve-crossing,Base,2487035907,1,0.187209,0.9611
S-curve-crossing,Base,2487035908,1,0.530939,0.9611
S-curve-crossing,Base,2487035909,0,1.489784,0.9556
S-curve-crossing,Base,2487035910,1,0.187063,0.9611
S-curve-crossing,Base,2487035911,0,1.500554,0.5526
S-curve-crossing,Base,2487035912,0,0.963670,0.9611
S-curve-crossing,Base,2487035913,1,0.696209,0.9611
S-curve-crossing,Base,2487035914,1,0.234955,0.9611
S-curve-crossing,Base,2487035915,1,0.274424,0.9611
S-curve-crossing,Base,2487035916,0,1.077612,0.9611
S-curve-crossing,Base,2487035917,1,0.414650,0.9611
S-curve-crossing,Base,2487035918,1,0.485102,0.9611
S-curve-crossing,Base,2487035919,1,0.606622,0.9611
S-curve-crossing,Base,2487035920,0,2.145785,0.5361
S-curve-crossing,Base,2487035921,0,2.336421,0.5361
S-curve-crossing,Base,2487035922,0,1.698551,0.5361
S-curve-crossing,Base,2487035923,1,0.292052,0.9611
S-curve-crossing,Base,2487035924,1,0.435524,0.9611
S-curve-crossing,Base,2487035925,1,0.373458,0.9611
S-curve-crossing,Base,2487035926,1,0.734022,0.9611
S-curve-crossing,Base,2487035927,1,0.115903,0.9611
S-curve-crossing,Base,2487035928,1,0.606253,0.9611
S-curve-crossing,Base,2487035929,1,0.824749,0.9611
S-curve-crossing,Base,2487035930,1,0.071913,0.9611
S-curve-crossing,Base,2487035931,1,0.301343,0.9611
S-curve-crossing,Base,2487035932,0,0.895011,0.9611
S-curve-crossing,Base,2487035933,1,0.544162,0.9611
S-curve-crossing,Base,2487035934,1,0.234909,0.9611
S-curve-crossing,Base,2487035935,0,2.556543,0.5636
S-curve-crossing,Base,2487035936,1,0.567064,0.9611
S-curve-crossing,Base,2487035937,1,0.256792,0.9611
S-curve-crossing,Base,2487035938,1,0.391712,0.9611
S-curve-crossing,Base,2487035939,0,1.651483,0.9611
S-curve-crossing,Base,2487035940,1,0.200867,0.9611
S-curve-crossing,Base,2487035941,1,0.183767,0.9611
S-curve-crossing,Base,2487035942,1,0.173300,0.9611
S-curve-crossing,Base,2487035943,1,0.729495,0.9611
S-curve-crossing,Base,2487035944,1,0.410300,0.9611
S-curve-crossing,Base,2487035945,0,1.018083,0.9611
S-curve-crossing,Base,2487035946,0,1.603244,0.5526
S-curve-crossing,Base,2487035947,0,0.880558,0.9611
S-curve-crossing,Base,2487035948,0,1.945446,0.9556
S-curve-crossing,Base,2487035949,1,0.352331,0.9611
S-curve-crossing,Base,2487035950,0,2.167037,0.5581
S-curve-crossing,Base,2487035951,0,2.475122,0.5744
S-curve-crossing,Base,2487035952,1,0.705264,0.9611
