test_suite,test_name,test_root,matrix_identity,pair_case,case,seed,step,applied,success,fallback,nominal_fallback_attempted,used_nominal_fallback,a,omega,control_cost_unweighted,control_cost_weighted,mpc_cost,solve_time,qp_solve_time,constraint_time,dro_risk_time,ambiguity_radius,certificate,acceleration_weight,automatically_compute_sample_size,certification_status,classes,dt,environment,log_file,nominal_resampling_baseline,num_scenarios,obstacles,profile,repeat,repeatable,run_id,safe_horizon_enabled,scenario_budget,solver_style,steering_weight,trial_error,trial_status
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,36,1,1,0,0,0,-0.0743448,-0.558014,0.316906,0.0316906,-15.9885,0.0442046,0.0262717,0.0107089,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,37,1,1,0,0,0,-0.0448109,-0.541327,0.295043,0.0295043,-16.3436,0.0418997,0.0296364,0.0073353,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,38,1,1,0,0,0,-0.11404,-0.100029,0.023011,0.0023011,-16.6512,0.0415432,0.0241457,0.0102989,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,39,1,1,0,0,0,-0.10144,-0.0333254,0.0114006,0.00114006,-16.8698,0.0372892,0.0243924,0.00807185,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,40,1,1,0,0,0,-0.0555423,-0.194809,0.0410353,0.00410353,-17.0449,0.0347192,0.0226937,0.00723148,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,41,1,1,0,0,0,-0.0353742,-0.19346,0.0386783,0.00386783,-17.1825,0.0514479,0.0394865,0.00715772,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,42,1,1,0,0,0,-0.0343157,-0.267468,0.0727166,0.00727166,-17.2883,0.0649992,0.0406028,0.0142828,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,43,1,1,0,0,0,-0.0178497,-0.246122,0.0608947,0.00608947,-17.3724,0.0481967,0.0309983,0.0101554,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,44,1,1,0,0,0,-0.0146632,-0.233748,0.0548531,0.00548531,-17.4332,0.0473052,0.030451,0.00985155,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,45,1,1,0,0,0,-0.00997405,-0.109208,0.0120259,0.00120259,-17.4769,0.0334205,0.021533,0.00711266,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,46,1,1,0,0,0,-0.00768367,-0.162153,0.0263528,0.00263528,-17.5062,0.0327509,0.0210066,0.00701993,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,47,1,1,0,0,0,-0.00540666,-0.112473,0.0126793,0.00126793,-17.5295,0.0323458,0.0207471,0.00692792,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,48,1,1,0,0,0,-0.00395501,-0.0993932,0.00989466,0.000989466,-17.5455,0.0308906,0.0197971,0.00641594,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,49,1,1,0,0,0,-0.00288236,-0.0865014,0.0074908,0.00074908,-17.5573,0.0308636,0.019604,0.00658441,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
