test_suite,test_name,test_root,matrix_identity,case,solver_style,seed,repeat,step,source_artifact,any_homotopy_geometrically_feasible,applied_control_effort,automatically_compute_sample_size,backup_available,backup_dro_failed,backup_removal_budget_exceeded,braking_collision_feasible,certificate_requested,certification_status,certified,classes,environment,fallback_sampled_collision_feasible,last_qp_converged,log_file,nominal_fallback_attempted,nominal_resampling_baseline,num_scenarios,obstacles,pair_case,profile,repeatable,run_id,safe_horizon_enabled,scenario_budget,scenario_count,solve_ms,sqp_sampled_collision_feasible,success,trial_error,trial_status,used_nominal_fallback
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_15_s20,sh_mpcc,77,0,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0/decisions.csv,-1,8.9998773845958109,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0,true,20,20,16.628500000000003,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_15_s20,sh_mpcc,77,0,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0/decisions.csv,-1,8.997181608288356,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0,true,20,20,16.455765,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_15_s20,sh_mpcc,77,1,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1/decisions.csv,-1,8.9999999954241616,false,0,-1,-1,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1,true,20,20,24.256216000000002,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_15_s20,sh_mpcc,77,1,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1/decisions.csv,-1,8.9998773845958109,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1,true,20,20,16.463359000000001,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_15_s20,sh_mpcc,77,1,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1/decisions.csv,-1,8.997181608288356,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1,true,20,20,16.183354000000001,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro,77,0,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0/decisions.csv,-1,8.9999999954241616,false,0,-1,-1,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0,true,20,20,19.023179000000003,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro,77,0,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0/decisions.csv,-1,8.9998773845958109,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0,true,20,20,17.274810000000002,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro,77,0,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0/decisions.csv,-1,8.997181608288356,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0,true,20,20,17.180519,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro,77,1,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_1/decisions.csv,-1,8.9999999954241616,false,0,-1,-1,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_1.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_1,true,20,20,21.031505999999997,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro,77,1,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_1/decisions.csv,-1,8.9998773845958109,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_1.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_1,true,20,20,16.859235999999999,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro,77,1,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_1/decisions.csv,-1,8.997181608288356,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_1.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_1,true,20,20,16.713878000000001,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_fallback_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro_fallback,77,0,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0/decisions.csv,-1,8.9999999954241616,false,0,-1,-1,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0,true,20,20,26.107442000000002,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_fallback_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro_fallback,77,0,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0/decisions.csv,-1,8.9998773845958109,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0,true,20,20,21.881369000000003,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_fallback_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro_fallback,77,0,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0/decisions.csv,-1,8.997181608288356,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0,true,20,20,16.932495999999997,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_fallback_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro_fallback,77,1,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_1/decisions.csv,-1,8.9999999954241616,false,0,-1,-1,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_1.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_1,true,20,20,17.822414999999999,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_fallback_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro_fallback,77,1,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_1/decisions.csv,-1,8.9998773845958109,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_1.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_1,true,20,20,17.033038000000001,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_dro_fallback_straight_o1_c1_m3_boost_15_s20,sh_mpcc_dro_fallback,77,1,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_1/decisions.csv,-1,8.997181608288356,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_1.log,0,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_1,true,20,20,17.168406000000001,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_extra_straight_o1_c1_m3_boost_15_s20,sh_mpcc_extra,77,0,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0/decisions.csv,-1,8.9999999953829608,false,0,-1,-1,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0.log,0,false,40,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0,true,20,40,23.934510999999997,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_extra_straight_o1_c1_m3_boost_15_s20,sh_mpcc_extra,77,0,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0/decisions.csv,-1,8.999876476345273,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0.log,0,false,40,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0,true,20,40,19.994634999999999,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_extra_straight_o1_c1_m3_boost_15_s20,sh_mpcc_extra,77,0,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0/decisions.csv,-1,8.9971805763416999,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0.log,0,false,40,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0,true,20,40,19.157214999999997,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_extra_straight_o1_c1_m3_boost_15_s20,sh_mpcc_extra,77,1,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_1/decisions.csv,-1,8.9999999953829608,false,0,-1,-1,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_1.log,0,false,40,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_1,true,20,40,21.275341000000001,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_extra_straight_o1_c1_m3_boost_15_s20,sh_mpcc_extra,77,1,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_1/decisions.csv,-1,8.999876476345273,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_1.log,0,false,40,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_1,true,20,40,19.841162000000001,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_extra_straight_o1_c1_m3_boost_15_s20,sh_mpcc_extra,77,1,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_1/decisions.csv,-1,8.9971805763416999,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_1.log,0,false,40,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_1,true,20,40,18.814129999999999,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_15_s20,sh_mpcc_resample,77,0,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0/decisions.csv,-1,8.9999999954241616,false,0,-1,-1,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0.log,0,true,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0,true,20,20,19.55724,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_15_s20,sh_mpcc_resample,77,0,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0/decisions.csv,-1,8.9998773845958109,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0.log,0,true,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0,true,20,20,16.280018999999999,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_15_s20,sh_mpcc_resample,77,0,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0/decisions.csv,-1,8.997181608288356,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0.log,0,true,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0,true,20,20,16.049008000000001,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_15_s20,sh_mpcc_resample,77,1,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_1/decisions.csv,-1,8.9999999954241616,false,0,-1,-1,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_1.log,0,true,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_1,true,20,20,17.498546999999999,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_15_s20,sh_mpcc_resample,77,1,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_1/decisions.csv,-1,8.9998773845958109,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_1.log,0,true,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_1,true,20,20,16.554092999999998,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_15_s20,sh_mpcc_resample,77,1,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_1/decisions.csv,-1,8.997181608288356,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_1.log,0,true,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_1,true,20,20,16.437940000000001,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_30_s20,sh_mpcc,77,0,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0/decisions.csv,-1,8.9999999954241616,false,0,-1,-1,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_30_s20,boost_30,True,straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0,true,20,20,18.304748,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_30_s20,sh_mpcc,77,0,1,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0/decisions.csv,-1,8.9998773845958109,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_30_s20,boost_30,True,straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0,true,20,20,16.076599999999999,-1,1,,OK,0
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_30_s20,sh_mpcc,77,0,2,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0/decisions.csv,-1,8.997181608288356,false,1,-1,0,-1,1,see_decisions,0,1,straight,-1,1,straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0.log,0,false,20,1,straight_o1_c1_m3_boost_30_s20,boost_30,True,straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0,true,20,20,15.874263999999998,-1,1,,OK,0
