case,pair,profile,controller,seed,scenario_budget,step,attempt,obstacle_id,radius_observation_count,rho,min_vertex_distance,rho_over_min_vertex_distance,zero_min_vertex_distance,any_vertex_reachable,max_q,q_gt_0_9,q_near_one,q_exactly_one
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,45,0,0,46,0.004291778856745228,0.007857637981518083,0.54619198120859,0,0,0.3894736842105263,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,46,0,0,47,0.004276531499039696,0.007960991200613745,0.5371858090623188,0,0,0.38144329896907214,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,47,0,0,48,0.004230247209915061,0.008060168532069222,0.5248335928813469,0,0,0.37373737373737376,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,48,0,0,49,0.0041658467825157145,0.007900561234404479,0.5272849179846555,0,0,0.38613861386138615,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,49,0,0,50,0.004103132454187866,0.007747152278396612,0.5296310575473895,0,0,0.39805825242718446,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,5,0,0,6,0.011420183353607921,0.010296215286126951,1.1091632251508374,0,1,0.4666666666666667,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,50,0,0,51,0.004089853429352027,0.007844735456096857,0.5213500763972136,0,0,0.3904761904761905,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,51,0,0,52,0.004073793093055479,0.00793867066453727,0.5131580922299077,0,0,0.38317757009345793,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,52,0,0,53,0.004015359069088904,0.0077930069826190225,0.515251568238612,0,0,0.3944954128440367,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,53,0,0,54,0.003958392407010252,0.0076525924423916335,0.5172616256267205,0,0,0.40540540540540543,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,54,0,0,55,0.003924722030367539,0.0077449407019539,0.5067465564168111,0,0,0.39823008849557523,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,55,0,0,56,0.0038901912044677052,0.007834076848140204,0.4965730206477652,0,0,0.391304347826087,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,56,0,0,57,0.003877817700349007,0.007920165604713161,0.4896132093552919,0,0,0.38461538461538464,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,57,0,0,58,0.0038633969826091952,0.008003360621569398,0.4827218421468072,0,0,0.37815126050420167,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,58,0,0,59,0.0038136361172089995,0.007871073669146616,0.48451282220338754,0,0,0.3884297520661157,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,59,0,0,60,0.0037985093421634233,0.007952361399854118,0.47765803780410493,0,0,0.3821138211382114,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,6,0,0,7,0.010253813534971843,0.010599045147483827,0.967428045856193,0,0,0.8991066183201782,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,7,0,0,8,0.010275047545087722,0.010838121353818026,0.9480469178791815,0,0,0.8473245485190135,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,8,0,0,9,0.010081722623028675,0.010397981498145336,0.96958458955009,0,0,0.7972075286506504,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_5_s40,four_way_intersection_o1_c1_m3_boost_5_s40,boost_5,sh_mpcc_dro,78,40,9,0,0,10,0.009400789390423282,0.011191538354485817,0.8399908120455342,0,0,0.4782608695652174,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,0,0,0,1,0.011963274961003129,0.00483024894963133,2.4767408648608535,0,1,0.6,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,1,0,0,2,0.014348167654968179,0.0069003556423304704,2.079337413705005,0,1,0.42857142857142855,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,10,0,0,11,0.008243074948063197,0.01062654768918877,0.775705825557018,0,0,0.8419946263188376,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,11,0,0,12,0.008170822464840246,0.010733886554736286,0.7612175164302348,0,0,0.8019694549476275,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,12,0,0,13,0.007839088380838488,0.00999361851647847,0.784409407654757,0,0,0.7906801043616698,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,13,0,0,14,0.007714708064179137,0.010127941346001031,0.7617251917859152,0,0,0.4838709677419355,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,14,0,0,15,0.007556072241342439,0.009860525958659584,0.7662950508949923,0,0,0.5151515151515151,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,15,0,0,16,0.00726030561278602,0.010350533463495584,0.7014426491534734,0,0,0.4857142857142857,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,16,0,0,17,0.0070101805526874336,0.009791045168171641,0.7159787777790938,0,0,0.7366834163554973,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,17,0,0,18,0.006889491604018835,0.009908202973602762,0.6953321023371929,0,0,0.7088168235222576,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,18,0,0,19,0.006665233303213962,0.010013930749235567,0.6655961050781948,0,0,0.7276618988311642,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,19,0,0,20,0.006461618653721695,0.009548166528341024,0.6767392079455478,0,0,0.7214325475332035,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,2,0,0,3,0.014316806967732892,0.006702169526363164,2.1361451558957656,0,1,0.5555555555555556,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,20,0,0,21,0.006366071576492236,0.00966049789926269,0.6589796553838192,0,0,0.4666666666666667,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,21,0,0,22,0.006180293248510966,0.00924941288227265,0.6681822216365827,0,0,0.6924074974535795,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,22,0,0,23,0.0060852797653556554,0.009364768371734097,0.6498056891319384,0,0,0.6706725768409805,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,23,0,0,24,0.005984004124696536,0.009471076371826112,0.6318188017675931,0,0,0.6500731287343127,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,24,0,0,25,0.005878949139048977,0.009324938213969292,0.6304544871130593,0,0,0.5094339622641509,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,25,0,0,26,0.005729249181080977,0.009221384358387184,0.6213003339211229,0,0,0.6284223291441422,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,26,0,0,27,0.005631262019900439,0.009094262633132195,0.6192104018840009,0,0,0.6106492080617656,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,27,0,0,28,0.0055322472482445244,0.00878598254387337,0.6296674527429222,0,0,0.5254237288135594,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,28,0,0,29,0.005433152940930116,0.008497917542434863,0.6393511014668405,0,0,0.5409836065573771,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,29,0,0,30,0.005312637887996958,0.008611495473598334,0.6169239598725655,0,0,0.5238095238095238,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,3,0,0,4,0.012188093694919973,0.008782270817511543,1.3878066331793524,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,30,0,0,31,0.005247718059665175,0.0090878389548733,0.5774439980421437,0,0,0.5944564842971252,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,31,0,0,32,0.005176979894411844,0.009372124827642799,0.5523805956086392,0,0,0.6101280830059348,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,32,0,0,33,0.005101960995478718,0.009259345641982922,0.5510066469865699,0,0,0.595557790065222,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,33,0,0,34,0.005026478555346467,0.008998519004180555,0.5585895360126764,0,0,0.6275176670912063,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,34,0,0,35,0.0049304440217673925,0.009082823206095754,0.5428316625670336,0,0,0.6411740132075083,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,35,0,0,36,0.004859774666076666,0.008840614587266492,0.5497100476562345,0,0,0.6291117345505781,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,36,0,0,37,0.00480935484752004,0.009236771575000545,0.5206748709188206,0,0,0.5824675493863811,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,37,0,0,38,0.004723720737561966,0.00917135876512291,0.5150513526442186,0,0,0.4936708860759494,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,38,0,0,39,0.004673076665653941,0.009243068977689714,0.5055763055467284,0,0,0.48148148148148145,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,39,0,0,40,0.004592849107073119,0.0090203444240102,0.5091656029062428,0,0,0.6333526190383989,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,4,0,0,5,0.012013536699662604,0.008346526382102799,1.4393456810276024,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,40,0,0,41,0.004539827586792564,0.009092233316952974,0.4993083028707373,0,0,0.5822492496625321,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,41,0,0,42,0.004486368047454124,0.009160816973438894,0.4897344920722697,0,0,0.4942528735632184,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,42,0,0,43,0.004444546198496717,0.009226318218396886,0.48172478916177863,0,0,0.48314606741573035,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,43,0,0,44,0.0044004241564996275,0.009288940287752694,0.47372725199897237,0,0,0.4725274725274725,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,44,0,0,45,0.0043541259481623545,0.009348868934770235,0.4657382597341295,0,0,0.4838709677419355,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,45,0,0,46,0.004311723236334432,0.009406274270334834,0.45838799852270823,0,0,0.47368421052631576,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,46,0,0,47,0.004267947295798464,0.009461312375566444,0.4510946395576485,0,0,0.4639175257731959,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,47,0,0,48,0.004223193747689656,0.009514126718970808,0.44388664061713284,0,0,0.45454545454545453,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,48,0,0,49,0.004165167767494856,0.009325728170080334,0.4466319081503934,0,0,0.44554455445544555,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,49,0,0,50,0.004108254077601731,0.009144646069690423,0.4492523872759145,0,0,0.4368932038834951,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,5,0,0,6,0.010715062427689846,0.009660497899262687,1.109162544148749,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,50,0,0,51,0.0040524653998650515,0.008970462335029654,0.45175658160228543,0,0,0.42857142857142855,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,51,0,0,52,0.004020200787135498,0.009028502709591314,0.44527879277974736,0,0,0.4392523364485981,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,52,0,0,53,0.00398723633860688,0.009084413162150683,0.43890962106603754,0,0,0.44954128440366975,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,53,0,0,54,0.0039357087158447416,0.008920730042111831,0.44118684202588304,0,0,0.44144144144144143,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,54,0,0,55,0.0039025678779945677,0.008976568844447521,0.43475050942304205,0,0,0.4336283185840708,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,55,0,0,56,0.003868638072297372,0.009030465427571608,0.42839852533909667,0,0,0.4260869565217391,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,56,0,0,57,0.0038211881081561152,0.008876098497185802,0.4305031213170557,0,0,0.4188034188034188,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,57,0,0,58,0.0037881675358712548,0.008929872007721853,0.4242129710924798,0,0,0.4117647058823529,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,58,0,0,59,0.0037430379553434075,0.008782270817511408,0.4262038865711107,0,0,0.4049586776859504,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,59,0,0,60,0.0037109756708232095,0.008835821249325502,0.41999216214412366,0,0,0.3983739837398374,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,6,0,0,7,0.009620708283522522,0.009944630190417298,0.9674274557532658,0,0,0.899106593941239,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,7,0,0,8,0.00964063102037462,0.010168945157118588,0.9480463186121001,0,0,0.8473245219258536,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,8,0,0,9,0.009459242505546583,0.009755975115593915,0.9695845257361271,0,0,0.7972075012745338,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,77,40,9,0,0,10,0.008820352450521391,0.010500541194850738,0.8399902716296871,0,0,0.8224644006120103,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,0,0,0,1,0.009433155837728502,0.004093376271073728,2.3044927250858627,0,1,0.6,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,1,0,0,2,0.00811932627850405,0.0039048009204103637,2.079318880525866,0,1,0.42857142857142855,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,10,0,0,11,0.004728217855916379,0.004373377030859676,1.0811365730767906,0,1,0.7263693582665716,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,11,0,0,12,0.0044519682303382204,0.004049423176721982,1.0994079986330547,0,1,0.714937718531288,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,12,0,0,13,0.004285936828635518,0.004241421689411377,1.0104953344618555,0,1,0.5095122420807576,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,13,0,0,14,0.004218679291538872,0.004408646200463384,0.9569103755922749,0,0,0.7122274069739973,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,14,0,0,15,0.0041314786607474846,0.004555601073812227,0.9069008883366014,0,0,0.6814196958460857,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,15,0,0,16,0.004033239222997782,0.004685761104492491,0.860743672811424,0,0,0.6525922033177571,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,16,0,0,17,0.003929521201522016,0.004801849780504747,0.818334887833364,0,0,0.6797544028014408,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,17,0,0,18,0.0038449913197043844,0.004906031925643846,0.7837273336128534,0,0,0.6534758459083457,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,18,0,0,19,0.003756323873587207,0.00482606671755501,0.778340643307609,0,0,0.6288526705381257,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,19,0,0,20,0.0036660098424040667,0.004601598498133874,0.7966818147847483,0,0,0.6057942568505388,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,2,0,0,3,0.00643657827274814,0.004555601073812101,1.4128933083603057,0,1,0.9717082124593981,1,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,20,0,0,21,0.003598526719394863,0.005003015442423374,0.7192715594840936,0,0,0.6303157069214373,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,21,0,0,22,0.0034871901541425666,0.004943311803498397,0.7054360098577378,0,0,0.6277837645349813,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,22,0,0,23,0.0034198090269518654,0.00502045832624206,0.6811746666786256,0,0,0.6484739920506779,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,23,0,0,24,0.003321073087572164,0.004823577607565854,0.6885082728560251,0,0,0.6451982144042614,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,24,0,0,25,0.0032665084576529208,0.004899420022779154,0.6667132930970923,0,0,0.4716981132075472,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,25,0,0,26,0.0031777085318347685,0.0047212592946781476,0.6730637597932217,0,0,0.45454545454545453,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,26,0,0,27,0.0031264412212562106,0.004795369551381303,0.6519708622572459,0,0,0.43859649122807015,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,27,0,0,28,0.0030816628567016955,0.004864455383901145,0.6335062434533618,0,0,0.4576271186440678,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,28,0,0,29,0.0030352660858897727,0.004929010997895217,0.6157961682751144,0,0,0.607538574336438,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,29,0,0,30,0.002987914653251442,0.004989467842746565,0.5988443552342201,0,0,0.5918461851947121,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,3,0,0,4,0.005906429844018317,0.0037273099694826277,1.5846360759843552,0,1,0.9326743015759855,1,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,30,0,0,31,0.0029201217114124714,0.004835945755277361,0.6038367382896731,0,0,0.5907533984341272,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,31,0,0,32,0.0028760030334796746,0.004895571303200959,0.5874703595061941,0,0,0.7044563769596678,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,32,0,0,33,0.0028139869752220026,0.004753670685716761,0.5919608574647632,0,0,0.7161466834537602,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,33,0,0,34,0.002772889980361778,0.004812254655435095,0.5762143067865285,0,0,0.49295774647887325,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_0_s40,straight_o1_c1_m3_boost_0_s40,boost_0,sh_mpcc_dro,78,40,34,0,0,35,0.002748349546009335,0.004867628544620901,0.5646177642389064,0,0,0.6898647087729378,0,0,0
