case,pair,profile,controller,seed,scenario_budget,step,attempt,obstacle_id,radius_observation_count,rho,mode,vertex_distance,rho_over_vertex_distance,zero_vertex_distance,vertex_reachable,nominal_probability,sampling_probability,risk_score
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,26,0,0,27,0.005802875832223137,constant_velocity,0.008580179405105573,0.6763117131059262,0,0,0.3333333333333333,0.3333333333333333,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,26,0,0,27,0.005802875832223137,turn_left,0.01645340727580591,0.3526853578076827,0,0,0.19298245614035087,0.19298245614035087,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,26,0,0,27,0.005802875832223137,turn_right,0.009245515380544729,0.627642223648677,0,0,0.47368421052631576,0.47368421052631576,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,27,0,0,28,0.005650297179158891,constant_velocity,0.008289325865949753,0.6816353067224371,0,0,0.3559322033898305,0.3559322033898305,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,27,0,0,28,0.005650297179158891,turn_left,0.01633194496502095,0.345965969837668,0,0,0.1864406779661017,0.1864406779661017,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,27,0,0,28,0.005650297179158891,turn_right,0.009368388388243793,0.6031237118915073,0,0,0.4576271186440678,0.4576271186440678,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,28,0,0,29,0.005504381585655049,constant_velocity,0.008017544690016913,0.6865420522705483,0,0,0.3770491803278688,0.0,0.026228552729012783
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,28,0,0,29,0.005504381585655049,turn_left,0.01621844739592703,0.3393901679538927,0,0,0.18032786885245902,0.5827549700728223,0.04834594296792588
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,28,0,0,29,0.005504381585655049,turn_right,0.009483204149536031,0.5804347875316332,0,0,0.4426229508196721,0.4172450299271776,0.006985263113303719
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,29,0,0,30,0.005364869485911035,constant_velocity,0.007763019461762466,0.6910802571520321,0,0,0.3968253968253968,0.0,0.12630578095736525
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,29,0,0,30,0.005364869485911035,turn_left,0.016112156021696314,0.3329703038306485,0,0,0.1746031746031746,0.5814612331426563,0.1512412650325679
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,29,0,0,30,0.005364869485911035,turn_right,0.009590730021222547,0.5593807222223492,0,0,0.42857142857142855,0.4185387668573437,0.10378899736336306
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,3,0,0,4,0.014268347499695114,constant_velocity,0.00936019571466087,1.5243642264174677,0,1,0.2727272727272727,0.0,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,3,0,0,4,0.014268347499695114,turn_left,0.01985069195100458,0.7187833822071396,0,0,0.09090909090909091,0.7826030268157129,0.0057287730952904625
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,3,0,0,4,0.014268347499695114,turn_right,0.005844447472713078,2.4413509688147714,0,1,0.6363636363636364,0.21739697318428702,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,30,0,0,31,0.005231477795078896,constant_velocity,0.007524157324477412,0.6952908570983724,0,0,0.4153846153846154,0.008906883542465605,0.07408539383081533
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,30,0,0,31,0.005231477795078896,turn_left,0.016012405655110477,0.3267140433335969,0,0,0.16923076923076924,0.575708501072919,0.10229295393125076
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,30,0,0,31,0.005231477795078896,turn_right,0.009691638916189755,0.5397928916171011,0,0,0.4153846153846154,0.4153846153846154,0.047547375086227694
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,31,0,0,32,0.005163497514141195,constant_velocity,0.007683742750841101,0.6720029133687451,0,0,0.40298507462686567,0.0017893054514678264,0.09120143964718289
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,31,0,0,32,0.005163497514141195,turn_left,0.016300934288595796,0.31676083239925706,0,0,0.16417910447761194,0.5653748736530098,0.12107070500959766
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,31,0,0,32,0.005163497514141195,turn_right,0.009402336261975206,0.5491717558563969,0,0,0.43283582089552236,0.43283582089552236,0.062256515389857825
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,32,0,0,33,0.005042288236299737,constant_velocity,0.007461025569657094,0.6758170427408787,0,0,0.42028985507246375,0.028511859280654195,0.0028798391346666063
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,32,0,0,33,0.005042288236299737,turn_left,0.01620149471813424,0.31122364473297226,0,0,0.15942028985507245,0.5511982856468821,0.0288002597032469
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,32,0,0,33,0.005042288236299737,turn_right,0.009502856054603465,0.5306076622992836,0,0,0.42028985507246375,0.4202898550724638,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,33,0,0,34,0.004926081271287359,constant_velocity,0.007250855835300481,0.6793792875187151,0,0,0.43661971830985913,0.053870823933126255,0.016361714206715977
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,33,0,0,34,0.004926081271287359,turn_left,0.016107657376994024,0.3058223276044535,0,0,0.15492957746478872,0.5376784718415216,0.04679346107665655
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,33,0,0,34,0.004926081271287359,turn_right,0.009597712760323219,0.5132557510630756,0,0,0.4084507042253521,0.4084507042253521,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,34,0,0,35,0.004814639247604087,constant_velocity,0.007052202250771774,0.682714289295544,0,0,0.4520547945205479,0.07796477298874693,0.033377771425006
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,34,0,0,35,0.004814639247604087,turn_left,0.01601896180797119,0.30055875688574746,0,0,0.1506849315068493,0.5247749530386503,0.055246232911456306
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,34,0,0,35,0.004814639247604087,turn_right,0.009687371838332503,0.4970015942355771,0,0,0.3972602739726027,0.3972602739726027,0.015537611328944115
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,35,0,0,36,0.004798056616869957,constant_velocity,0.007207350700288686,0.6657171013861964,0,0,0.44,0.06719842322373737,0.01546628729653407
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,35,0,0,36,0.004798056616869957,turn_left,0.015591789493091902,0.30772969446488385,0,0,0.17333333333333334,0.546134910109596,0.03826027904677454
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,35,0,0,36,0.004798056616869957,turn_right,0.010113791652693336,0.47440730258589214,0,0,0.38666666666666666,0.38666666666666666,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,36,0,0,37,0.004749249458723817,constant_velocity,0.0073544394900907535,0.6457663381584517,0,0,0.42857142857142855,0.797580764661962,0.017911006380000455
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,36,0,0,37,0.004749249458723817,turn_left,0.01585377197059222,0.299565899366623,0,0,0.16883116883116883,0.16883116883116883,0.035164204372473556
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,36,0,0,37,0.004749249458723817,turn_right,0.009851095765610763,0.4821036737154657,0,0,0.4025974025974026,0.03358806650686913,0.00020005497044939258
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,37,0,0,38,0.004725630070731644,constant_velocity,0.00749408074623153,0.6305816858335791,0,0,0.4177215189873418,0.05054737280576771,0.005626754767527817
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,37,0,0,38,0.004725630070731644,turn_left,0.015452410654881423,0.3058183073356788,0,0,0.189873417721519,0.5570475639030931,0.017792067804228137
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,37,0,0,38,0.004725630070731644,turn_right,0.010251779793743587,0.46095704022198974,0,0,0.3924050632911392,0.3924050632911392,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,38,0,0,39,0.004678718239365523,constant_velocity,0.0076268261378718795,0.613455473454785,0,0,0.4074074074074074,0.0438782379526963,0.005226973792982828
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,38,0,0,39,0.004678718239365523,turn_left,0.015704897178880687,0.29791460498431505,0,0,0.18518518518518517,0.5487143546398963,0.01485853208837258
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,38,0,0,39,0.004678718239365523,turn_right,0.009998649428466214,0.46793502190857744,0,0,0.4074074074074074,0.4074074074074074,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,39,0,0,40,0.00462999099184984,constant_velocity,0.007753174161240056,0.5971736085842435,0,0,0.39759036144578314,0.39759036144578314,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,39,0,0,40,0.00462999099184984,turn_left,0.01594521567762775,0.2903686651505153,0,0,0.18072289156626506,0.18072289156626506,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,39,0,0,40,0.00462999099184984,turn_right,0.009757718116936667,0.4744952596871467,0,0,0.42168674698795183,0.42168674698795183,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,4,0,0,5,0.013096255630230721,constant_velocity,0.009900207005891393,1.32282644417813,0,1,0.23076923076923078,0.0,0.16652118367679827
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,4,0,0,5,0.013096255630230721,turn_left,0.02074721855498361,0.6312294631457922,0,0,0.07692307692307693,0.7020434342068751,0.17691755938389664
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,4,0,0,5,0.013096255630230721,turn_right,0.004945301707680327,2.6482217677217776,0,1,0.6923076923076923,0.2979565657931248,0.15971594257635008
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,40,0,0,41,0.004580044003953628,constant_velocity,0.007873576395273604,0.5816980459734872,0,0,0.38823529411764707,0.38823529411764707,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,40,0,0,41,0.004580044003953628,turn_left,0.016174225070550947,0.2831693007841653,0,0,0.17647058823529413,0.17647058823529413,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,40,0,0,41,0.004580044003953628,turn_right,0.009528124749479533,0.4806868218432814,0,0,0.43529411764705883,0.43529411764705883,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,41,0,0,42,0.004559400394162596,constant_velocity,0.0079884428944089,0.5707495759096824,0,0,0.3793103448275862,0.3793103448275862,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,41,0,0,42,0.004559400394162596,turn_left,0.015802403804561167,0.28852574902854855,0,0,0.19540229885057472,0.19540229885057472,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,41,0,0,42,0.004559400394162596,turn_right,0.009899388890339065,0.4605739247815762,0,0,0.42528735632183906,0.42528735632183906,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,42,0,0,43,0.004532355872011378,constant_velocity,0.008098146854257188,0.5596781527404289,0,0,0.3707865168539326,0.3707865168539326,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,42,0,0,43,0.004532355872011378,turn_left,0.015447293606705964,0.293407763677373,0,0,0.21348314606741572,0.21348314606741572,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,42,0,0,43,0.004532355872011378,turn_right,0.010253967002395854,0.442009991933111,0,0,0.4157303370786517,0.4157303370786517,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,43,0,0,44,0.004453657604563253,constant_velocity,0.007920165604712922,0.5623187477182408,0,0,0.38461538461538464,0.38461538461538464,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,43,0,0,44,0.004453657604563253,turn_left,0.015390655705628087,0.2893741299751531,0,0,0.2087912087912088,0.2087912087912088,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,43,0,0,44,0.004453657604563253,turn_right,0.010311468147566276,0.4319130448571875,0,0,0.4065934065934066,0.4065934065934066,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,44,0,0,45,0.0044243513995467386,constant_velocity,0.008026619443485948,0.5512098126362959,0,0,0.3763440860215054,0.3763440860215054,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,44,0,0,45,0.0044243513995467386,turn_left,0.0150596738624963,0.29378799567266034,0,0,0.22580645161290322,0.22580645161290322,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,44,0,0,45,0.0044243513995467386,turn_right,0.01064193366862652,0.4157469438651142,0,0,0.3978494623655914,0.3978494623655914,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,45,0,0,46,0.0043912169714859966,constant_velocity,0.008128591015363397,0.540218712343431,0,0,0.3684210526315789,0.3684210526315789,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,45,0,0,46,0.0043912169714859966,turn_left,0.014742628096969693,0.2978584918918628,0,0,0.24210526315789474,0.24210526315789474,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,45,0,0,46,0.0043912169714859966,turn_right,0.010958484851958113,0.4007138788626745,0,0,0.3894736842105263,0.3894736842105263,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,46,0,0,47,0.0043551314866853855,constant_velocity,0.00822635757396755,0.5294118870382286,0,0,0.36082474226804123,0.36082474226804123,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,46,0,0,47,0.0043551314866853855,turn_left,0.014438656383630198,0.30162996964336714,0,0,0.25773195876288657,0.25773195876288657,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,46,0,0,47,0.0043551314866853855,turn_right,0.011261982378245154,0.38671091291158666,0,0,0.38144329896907214,0.38144329896907214,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,47,0,0,48,0.0043225112667141085,constant_velocity,0.008320173968587556,0.5195217411358892,0,0,0.35353535353535354,0.35353535353535354,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,47,0,0,48,0.0043225112667141085,turn_left,0.014665716151170485,0.2947357784753747,0,0,0.25252525252525254,0.25252525252525254,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,47,0,0,48,0.0043225112667141085,turn_right,0.011034467582724965,0.39172812229574405,0,0,0.3939393939393939,0.3939393939393939,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,48,0,0,49,0.004255891485494207,constant_velocity,0.008155418048417544,0.5218483540914263,0,0,0.36633663366336633,0.36633663366336633,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,48,0,0,49,0.004255891485494207,turn_left,0.014630162744368121,0.29089843769048374,0,0,0.24752475247524752,0.24752475247524752,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,48,0,0,49,0.004255891485494207,turn_right,0.0110708200881693,0.38442422978603136,0,0,0.38613861386138615,0.38613861386138615,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,49,0,0,50,0.00419103950017502,constant_velocity,0.007997060416409435,0.5240725068895674,0,0,0.3786407766990291,0.3786407766990291,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,49,0,0,50,0.00419103950017502,turn_left,0.014595990052393166,0.28713636314707236,0,0,0.24271844660194175,0.24271844660194175,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,49,0,0,50,0.00419103950017502,turn_right,0.011105760845829307,0.3773752702183333,0,0,0.3786407766990291,0.3786407766990291,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,5,0,0,6,0.011984024262521844,constant_velocity,0.010296215286126995,1.1639251831368547,0,1,0.2,0.2,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,5,0,0,6,0.011984024262521844,turn_left,0.021404671397901538,0.5598789180055681,0,0,0.06666666666666667,0.06666666666666667,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,5,0,0,6,0.011984024262521844,turn_right,0.0042859281466562735,2.796132798416452,0,1,0.7333333333333333,0.7333333333333333,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,50,0,0,51,0.00415981264044483,constant_velocity,0.00808988343909988,0.5141993295403612,0,0,0.37142857142857144,0.37142857142857144,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,50,0,0,51,0.00415981264044483,turn_left,0.014317971194252342,0.2905308708900533,0,0,0.2571428571428571,0.2571428571428571,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,50,0,0,51,0.00415981264044483,turn_right,0.011383329494039562,0.3654302234353274,0,0,0.37142857142857144,0.37142857142857144,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,51,0,0,52,0.0041266734425031764,constant_velocity,0.008179236442250472,0.5045304010514391,0,0,0.3644859813084112,0.3644859813084112,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,51,0,0,52,0.0041266734425031764,turn_left,0.01405034556445337,0.2937061884757797,0,0,0.27102803738317754,0.27102803738317754,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,51,0,0,52,0.0041266734425031764,turn_right,0.011650521744185793,0.3542050333121431,0,0,0.3644859813084112,0.3644859813084112,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,52,0,0,53,0.004067615580847585,constant_velocity,0.00802915870936496,0.5066054524620675,0,0,0.3761467889908257,0.3761467889908257,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,52,0,0,53,0.004067615580847585,turn_left,0.014028692785429618,0.28994972254808116,0,0,0.26605504587155965,0.26605504587155965,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,52,0,0,53,0.004067615580847585,turn_right,0.01167290242975382,0.34846651082076857,0,0,0.3577981651376147,0.3577981651376147,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,53,0,0,54,0.004010026008941373,constant_velocity,0.007884489183070095,0.5085968051743756,0,0,0.38738738738738737,0.38738738738738737,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,53,0,0,54,0.004010026008941373,turn_left,0.014007820286731035,0.2862705208132836,0,0,0.26126126126126126,0.26126126126126126,0.0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,53,0,0,54,0.004010026008941373,turn_right,0.011694476604130484,0.34289914330368865,0,0,0.35135135135135137,0.35135135135135137,0.0
