budget,seed,scheme,draws,cut_in_count,represented,expected_inclusion
40,10075,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10076,nominal_single,40,0,0,0.34399366366366013
40,10076,nominal_split,40,0,0,0.34399366366366013
40,10076,wdro_single,40,0,0,0.70286550708998785
40,10076,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10077,nominal_single,40,0,0,0.34399366366366013
40,10077,nominal_split,40,0,0,0.34399366366366013
40,10077,wdro_single,40,1,1,0.70286550708998785
40,10077,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10078,nominal_single,40,0,0,0.34399366366366013
40,10078,nominal_split,40,0,0,0.34399366366366013
40,10078,wdro_single,40,0,0,0.70286550708998785
40,10078,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10079,nominal_single,40,0,0,0.34399366366366013
40,10079,nominal_split,40,0,0,0.34399366366366013
40,10079,wdro_single,40,2,1,0.70286550708998785
40,10079,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10080,nominal_single,40,1,1,0.34399366366366013
40,10080,nominal_split,40,1,1,0.34399366366366013
40,10080,wdro_single,40,3,1,0.70286550708998785
40,10080,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10081,nominal_single,40,1,1,0.34399366366366013
40,10081,nominal_split,40,1,1,0.34399366366366013
40,10081,wdro_single,40,2,1,0.70286550708998785
40,10081,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10082,nominal_single,40,0,0,0.34399366366366013
40,10082,nominal_split,40,0,0,0.34399366366366013
40,10082,wdro_single,40,1,1,0.70286550708998785
40,10082,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10083,nominal_single,40,0,0,0.34399366366366013
40,10083,nominal_split,40,0,0,0.34399366366366013
40,10083,wdro_single,40,0,0,0.70286550708998785
40,10083,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10084,nominal_single,40,1,1,0.34399366366366013
40,10084,nominal_split,40,1,1,0.34399366366366013
40,10084,wdro_single,40,1,1,0.70286550708998785
40,10084,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10085,nominal_single,40,0,0,0.34399366366366013
40,10085,nominal_split,40,0,0,0.34399366366366013
40,10085,wdro_single,40,2,1,0.70286550708998785
40,10085,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10086,nominal_single,40,0,0,0.34399366366366013
40,10086,nominal_split,40,0,0,0.34399366366366013
40,10086,wdro_single,40,1,1,0.70286550708998785
40,10086,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10087,nominal_single,40,0,0,0.34399366366366013
40,10087,nominal_split,40,0,0,0.34399366366366013
40,10087,wdro_single,40,0,0,0.70286550708998785
40,10087,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10088,nominal_single,40,1,1,0.34399366366366013
40,10088,nominal_split,40,1,1,0.34399366366366013
40,10088,wdro_single,40,2,1,0.70286550708998785
40,10088,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10089,nominal_single,40,0,0,0.34399366366366013
40,10089,nominal_split,40,0,0,0.34399366366366013
40,10089,wdro_single,40,1,1,0.70286550708998785
40,10089,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10090,nominal_single,40,0,0,0.34399366366366013
40,10090,nominal_split,40,0,0,0.34399366366366013
40,10090,wdro_single,40,1,1,0.70286550708998785
40,10090,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10091,nominal_single,40,1,1,0.34399366366366013
40,10091,nominal_split,40,1,1,0.34399366366366013
40,10091,wdro_single,40,1,1,0.70286550708998785
40,10091,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10092,nominal_single,40,0,0,0.34399366366366013
40,10092,nominal_split,40,0,0,0.34399366366366013
40,10092,wdro_single,40,1,1,0.70286550708998785
40,10092,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10093,nominal_single,40,1,1,0.34399366366366013
40,10093,nominal_split,40,1,1,0.34399366366366013
40,10093,wdro_single,40,2,1,0.70286550708998785
40,10093,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10094,nominal_single,40,1,1,0.34399366366366013
40,10094,nominal_split,40,1,1,0.34399366366366013
40,10094,wdro_single,40,1,1,0.70286550708998785
40,10094,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10095,nominal_single,40,3,1,0.34399366366366013
40,10095,nominal_split,40,3,1,0.34399366366366013
40,10095,wdro_single,40,4,1,0.70286550708998785
40,10095,wdro_nominal_split_unconditional,40,3,1,0.55850015844504175
40,10096,nominal_single,40,2,1,0.34399366366366013
40,10096,nominal_split,40,2,1,0.34399366366366013
40,10096,wdro_single,40,3,1,0.70286550708998785
40,10096,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10097,nominal_single,40,1,1,0.34399366366366013
40,10097,nominal_split,40,1,1,0.34399366366366013
40,10097,wdro_single,40,1,1,0.70286550708998785
40,10097,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10098,nominal_single,40,0,0,0.34399366366366013
40,10098,nominal_split,40,0,0,0.34399366366366013
40,10098,wdro_single,40,0,0,0.70286550708998785
40,10098,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10099,nominal_single,40,0,0,0.34399366366366013
40,10099,nominal_split,40,0,0,0.34399366366366013
40,10099,wdro_single,40,1,1,0.70286550708998785
40,10099,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10100,nominal_single,40,0,0,0.34399366366366013
40,10100,nominal_split,40,0,0,0.34399366366366013
40,10100,wdro_single,40,1,1,0.70286550708998785
40,10100,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10101,nominal_single,40,0,0,0.34399366366366013
40,10101,nominal_split,40,0,0,0.34399366366366013
40,10101,wdro_single,40,1,1,0.70286550708998785
40,10101,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10102,nominal_single,40,0,0,0.34399366366366013
40,10102,nominal_split,40,0,0,0.34399366366366013
40,10102,wdro_single,40,0,0,0.70286550708998785
40,10102,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10103,nominal_single,40,1,1,0.34399366366366013
40,10103,nominal_split,40,1,1,0.34399366366366013
40,10103,wdro_single,40,2,1,0.70286550708998785
40,10103,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10104,nominal_single,40,0,0,0.34399366366366013
40,10104,nominal_split,40,0,0,0.34399366366366013
40,10104,wdro_single,40,0,0,0.70286550708998785
40,10104,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10105,nominal_single,40,1,1,0.34399366366366013
40,10105,nominal_split,40,1,1,0.34399366366366013
40,10105,wdro_single,40,1,1,0.70286550708998785
40,10105,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10106,nominal_single,40,0,0,0.34399366366366013
40,10106,nominal_split,40,0,0,0.34399366366366013
40,10106,wdro_single,40,0,0,0.70286550708998785
40,10106,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10107,nominal_single,40,0,0,0.34399366366366013
40,10107,nominal_split,40,0,0,0.34399366366366013
40,10107,wdro_single,40,3,1,0.70286550708998785
40,10107,wdro_nominal_split_unconditional,40,3,1,0.55850015844504175
40,10108,nominal_single,40,1,1,0.34399366366366013
40,10108,nominal_split,40,1,1,0.34399366366366013
40,10108,wdro_single,40,2,1,0.70286550708998785
40,10108,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10109,nominal_single,40,1,1,0.34399366366366013
40,10109,nominal_split,40,1,1,0.34399366366366013
40,10109,wdro_single,40,1,1,0.70286550708998785
40,10109,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10110,nominal_single,40,0,0,0.34399366366366013
40,10110,nominal_split,40,0,0,0.34399366366366013
40,10110,wdro_single,40,0,0,0.70286550708998785
40,10110,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10111,nominal_single,40,0,0,0.34399366366366013
40,10111,nominal_split,40,0,0,0.34399366366366013
40,10111,wdro_single,40,0,0,0.70286550708998785
40,10111,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10112,nominal_single,40,0,0,0.34399366366366013
40,10112,nominal_split,40,0,0,0.34399366366366013
40,10112,wdro_single,40,1,1,0.70286550708998785
40,10112,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10113,nominal_single,40,0,0,0.34399366366366013
40,10113,nominal_split,40,0,0,0.34399366366366013
40,10113,wdro_single,40,1,1,0.70286550708998785
40,10113,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10114,nominal_single,40,1,1,0.34399366366366013
40,10114,nominal_split,40,1,1,0.34399366366366013
40,10114,wdro_single,40,1,1,0.70286550708998785
40,10114,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10115,nominal_single,40,1,1,0.34399366366366013
40,10115,nominal_split,40,1,1,0.34399366366366013
40,10115,wdro_single,40,4,1,0.70286550708998785
40,10115,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10116,nominal_single,40,0,0,0.34399366366366013
40,10116,nominal_split,40,0,0,0.34399366366366013
40,10116,wdro_single,40,0,0,0.70286550708998785
40,10116,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10117,nominal_single,40,0,0,0.34399366366366013
40,10117,nominal_split,40,0,0,0.34399366366366013
40,10117,wdro_single,40,1,1,0.70286550708998785
40,10117,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10118,nominal_single,40,0,0,0.34399366366366013
40,10118,nominal_split,40,0,0,0.34399366366366013
40,10118,wdro_single,40,0,0,0.70286550708998785
40,10118,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10119,nominal_single,40,0,0,0.34399366366366013
40,10119,nominal_split,40,0,0,0.34399366366366013
40,10119,wdro_single,40,2,1,0.70286550708998785
40,10119,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10120,nominal_single,40,2,1,0.34399366366366013
40,10120,nominal_split,40,2,1,0.34399366366366013
40,10120,wdro_single,40,2,1,0.70286550708998785
40,10120,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10121,nominal_single,40,1,1,0.34399366366366013
40,10121,nominal_split,40,1,1,0.34399366366366013
40,10121,wdro_single,40,1,1,0.70286550708998785
40,10121,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10122,nominal_single,40,0,0,0.34399366366366013
40,10122,nominal_split,40,0,0,0.34399366366366013
40,10122,wdro_single,40,1,1,0.70286550708998785
40,10122,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10123,nominal_single,40,1,1,0.34399366366366013
40,10123,nominal_split,40,1,1,0.34399366366366013
40,10123,wdro_single,40,1,1,0.70286550708998785
40,10123,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10124,nominal_single,40,1,1,0.34399366366366013
40,10124,nominal_split,40,1,1,0.34399366366366013
40,10124,wdro_single,40,1,1,0.70286550708998785
40,10124,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10125,nominal_single,40,0,0,0.34399366366366013
40,10125,nominal_split,40,0,0,0.34399366366366013
40,10125,wdro_single,40,0,0,0.70286550708998785
40,10125,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10126,nominal_single,40,0,0,0.34399366366366013
40,10126,nominal_split,40,0,0,0.34399366366366013
40,10126,wdro_single,40,1,1,0.70286550708998785
40,10126,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10127,nominal_single,40,0,0,0.34399366366366013
40,10127,nominal_split,40,0,0,0.34399366366366013
40,10127,wdro_single,40,1,1,0.70286550708998785
40,10127,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10128,nominal_single,40,0,0,0.34399366366366013
40,10128,nominal_split,40,0,0,0.34399366366366013
40,10128,wdro_single,40,1,1,0.70286550708998785
40,10128,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10129,nominal_single,40,0,0,0.34399366366366013
40,10129,nominal_split,40,0,0,0.34399366366366013
40,10129,wdro_single,40,2,1,0.70286550708998785
40,10129,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10130,nominal_single,40,0,0,0.34399366366366013
40,10130,nominal_split,40,0,0,0.34399366366366013
40,10130,wdro_single,40,0,0,0.70286550708998785
40,10130,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10131,nominal_single,40,0,0,0.34399366366366013
40,10131,nominal_split,40,0,0,0.34399366366366013
40,10131,wdro_single,40,0,0,0.70286550708998785
40,10131,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10132,nominal_single,40,0,0,0.34399366366366013
40,10132,nominal_split,40,0,0,0.34399366366366013
40,10132,wdro_single,40,0,0,0.70286550708998785
40,10132,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10133,nominal_single,40,0,0,0.34399366366366013
40,10133,nominal_split,40,0,0,0.34399366366366013
40,10133,wdro_single,40,0,0,0.70286550708998785
40,10133,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10134,nominal_single,40,1,1,0.34399366366366013
40,10134,nominal_split,40,1,1,0.34399366366366013
40,10134,wdro_single,40,2,1,0.70286550708998785
40,10134,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10135,nominal_single,40,0,0,0.34399366366366013
40,10135,nominal_split,40,0,0,0.34399366366366013
40,10135,wdro_single,40,0,0,0.70286550708998785
40,10135,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10136,nominal_single,40,0,0,0.34399366366366013
40,10136,nominal_split,40,0,0,0.34399366366366013
40,10136,wdro_single,40,1,1,0.70286550708998785
40,10136,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10137,nominal_single,40,1,1,0.34399366366366013
40,10137,nominal_split,40,1,1,0.34399366366366013
40,10137,wdro_single,40,2,1,0.70286550708998785
40,10137,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10138,nominal_single,40,0,0,0.34399366366366013
40,10138,nominal_split,40,0,0,0.34399366366366013
40,10138,wdro_single,40,0,0,0.70286550708998785
40,10138,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10139,nominal_single,40,0,0,0.34399366366366013
40,10139,nominal_split,40,0,0,0.34399366366366013
40,10139,wdro_single,40,0,0,0.70286550708998785
40,10139,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10140,nominal_single,40,0,0,0.34399366366366013
40,10140,nominal_split,40,0,0,0.34399366366366013
40,10140,wdro_single,40,2,1,0.70286550708998785
40,10140,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10141,nominal_single,40,1,1,0.34399366366366013
40,10141,nominal_split,40,1,1,0.34399366366366013
40,10141,wdro_single,40,2,1,0.70286550708998785
40,10141,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10142,nominal_single,40,1,1,0.34399366366366013
40,10142,nominal_split,40,1,1,0.34399366366366013
40,10142,wdro_single,40,1,1,0.70286550708998785
40,10142,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10143,nominal_single,40,0,0,0.34399366366366013
40,10143,nominal_split,40,0,0,0.34399366366366013
40,10143,wdro_single,40,0,0,0.70286550708998785
40,10143,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10144,nominal_single,40,0,0,0.34399366366366013
40,10144,nominal_split,40,0,0,0.34399366366366013
40,10144,wdro_single,40,2,1,0.70286550708998785
40,10144,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10145,nominal_single,40,0,0,0.34399366366366013
40,10145,nominal_split,40,0,0,0.34399366366366013
40,10145,wdro_single,40,1,1,0.70286550708998785
40,10145,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10146,nominal_single,40,0,0,0.34399366366366013
40,10146,nominal_split,40,0,0,0.34399366366366013
40,10146,wdro_single,40,0,0,0.70286550708998785
40,10146,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10147,nominal_single,40,0,0,0.34399366366366013
40,10147,nominal_split,40,0,0,0.34399366366366013
40,10147,wdro_single,40,1,1,0.70286550708998785
40,10147,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10148,nominal_single,40,0,0,0.34399366366366013
40,10148,nominal_split,40,0,0,0.34399366366366013
40,10148,wdro_single,40,1,1,0.70286550708998785
40,10148,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10149,nominal_single,40,0,0,0.34399366366366013
40,10149,nominal_split,40,0,0,0.34399366366366013
40,10149,wdro_single,40,1,1,0.70286550708998785
40,10149,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10150,nominal_single,40,0,0,0.34399366366366013
40,10150,nominal_split,40,0,0,0.34399366366366013
40,10150,wdro_single,40,0,0,0.70286550708998785
40,10150,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10151,nominal_single,40,0,0,0.34399366366366013
40,10151,nominal_split,40,0,0,0.34399366366366013
40,10151,wdro_single,40,2,1,0.70286550708998785
40,10151,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10152,nominal_single,40,0,0,0.34399366366366013
40,10152,nominal_split,40,0,0,0.34399366366366013
40,10152,wdro_single,40,0,0,0.70286550708998785
40,10152,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10153,nominal_single,40,0,0,0.34399366366366013
40,10153,nominal_split,40,0,0,0.34399366366366013
40,10153,wdro_single,40,1,1,0.70286550708998785
40,10153,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10154,nominal_single,40,1,1,0.34399366366366013
40,10154,nominal_split,40,1,1,0.34399366366366013
40,10154,wdro_single,40,2,1,0.70286550708998785
40,10154,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10155,nominal_single,40,0,0,0.34399366366366013
40,10155,nominal_split,40,0,0,0.34399366366366013
40,10155,wdro_single,40,0,0,0.70286550708998785
40,10155,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10156,nominal_single,40,0,0,0.34399366366366013
40,10156,nominal_split,40,0,0,0.34399366366366013
40,10156,wdro_single,40,1,1,0.70286550708998785
40,10156,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10157,nominal_single,40,1,1,0.34399366366366013
40,10157,nominal_split,40,1,1,0.34399366366366013
40,10157,wdro_single,40,1,1,0.70286550708998785
40,10157,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10158,nominal_single,40,1,1,0.34399366366366013
40,10158,nominal_split,40,1,1,0.34399366366366013
40,10158,wdro_single,40,2,1,0.70286550708998785
40,10158,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10159,nominal_single,40,0,0,0.34399366366366013
40,10159,nominal_split,40,0,0,0.34399366366366013
40,10159,wdro_single,40,0,0,0.70286550708998785
40,10159,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10160,nominal_single,40,0,0,0.34399366366366013
40,10160,nominal_split,40,0,0,0.34399366366366013
40,10160,wdro_single,40,1,1,0.70286550708998785
40,10160,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10161,nominal_single,40,1,1,0.34399366366366013
40,10161,nominal_split,40,1,1,0.34399366366366013
40,10161,wdro_single,40,1,1,0.70286550708998785
40,10161,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10162,nominal_single,40,0,0,0.34399366366366013
40,10162,nominal_split,40,0,0,0.34399366366366013
40,10162,wdro_single,40,0,0,0.70286550708998785
40,10162,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10163,nominal_single,40,0,0,0.34399366366366013
40,10163,nominal_split,40,0,0,0.34399366366366013
40,10163,wdro_single,40,0,0,0.70286550708998785
40,10163,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10164,nominal_single,40,0,0,0.34399366366366013
40,10164,nominal_split,40,0,0,0.34399366366366013
40,10164,wdro_single,40,1,1,0.70286550708998785
40,10164,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10165,nominal_single,40,0,0,0.34399366366366013
40,10165,nominal_split,40,0,0,0.34399366366366013
40,10165,wdro_single,40,1,1,0.70286550708998785
40,10165,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10166,nominal_single,40,1,1,0.34399366366366013
40,10166,nominal_split,40,1,1,0.34399366366366013
40,10166,wdro_single,40,3,1,0.70286550708998785
40,10166,wdro_nominal_split_unconditional,40,3,1,0.55850015844504175
40,10167,nominal_single,40,1,1,0.34399366366366013
40,10167,nominal_split,40,1,1,0.34399366366366013
40,10167,wdro_single,40,2,1,0.70286550708998785
40,10167,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10168,nominal_single,40,1,1,0.34399366366366013
40,10168,nominal_split,40,1,1,0.34399366366366013
40,10168,wdro_single,40,2,1,0.70286550708998785
40,10168,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10169,nominal_single,40,0,0,0.34399366366366013
40,10169,nominal_split,40,0,0,0.34399366366366013
40,10169,wdro_single,40,1,1,0.70286550708998785
40,10169,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10170,nominal_single,40,0,0,0.34399366366366013
40,10170,nominal_split,40,0,0,0.34399366366366013
40,10170,wdro_single,40,1,1,0.70286550708998785
40,10170,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10171,nominal_single,40,0,0,0.34399366366366013
40,10171,nominal_split,40,0,0,0.34399366366366013
40,10171,wdro_single,40,1,1,0.70286550708998785
40,10171,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10172,nominal_single,40,1,1,0.34399366366366013
40,10172,nominal_split,40,1,1,0.34399366366366013
40,10172,wdro_single,40,1,1,0.70286550708998785
40,10172,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10173,nominal_single,40,2,1,0.34399366366366013
40,10173,nominal_split,40,2,1,0.34399366366366013
40,10173,wdro_single,40,2,1,0.70286550708998785
40,10173,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10174,nominal_single,40,0,0,0.34399366366366013
40,10174,nominal_split,40,0,0,0.34399366366366013
40,10174,wdro_single,40,0,0,0.70286550708998785
40,10174,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10175,nominal_single,40,1,1,0.34399366366366013
40,10175,nominal_split,40,1,1,0.34399366366366013
40,10175,wdro_single,40,1,1,0.70286550708998785
40,10175,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10176,nominal_single,40,0,0,0.34399366366366013
40,10176,nominal_split,40,0,0,0.34399366366366013
40,10176,wdro_single,40,2,1,0.70286550708998785
40,10176,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10177,nominal_single,40,0,0,0.34399366366366013
40,10177,nominal_split,40,0,0,0.34399366366366013
40,10177,wdro_single,40,0,0,0.70286550708998785
40,10177,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10178,nominal_single,40,1,1,0.34399366366366013
40,10178,nominal_split,40,1,1,0.34399366366366013
40,10178,wdro_single,40,2,1,0.70286550708998785
40,10178,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10179,nominal_single,40,0,0,0.34399366366366013
40,10179,nominal_split,40,0,0,0.34399366366366013
40,10179,wdro_single,40,3,1,0.70286550708998785
40,10179,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10180,nominal_single,40,1,1,0.34399366366366013
40,10180,nominal_split,40,1,1,0.34399366366366013
40,10180,wdro_single,40,1,1,0.70286550708998785
40,10180,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10181,nominal_single,40,0,0,0.34399366366366013
40,10181,nominal_split,40,0,0,0.34399366366366013
40,10181,wdro_single,40,1,1,0.70286550708998785
40,10181,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10182,nominal_single,40,0,0,0.34399366366366013
40,10182,nominal_split,40,0,0,0.34399366366366013
40,10182,wdro_single,40,1,1,0.70286550708998785
40,10182,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10183,nominal_single,40,0,0,0.34399366366366013
40,10183,nominal_split,40,0,0,0.34399366366366013
40,10183,wdro_single,40,1,1,0.70286550708998785
40,10183,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10184,nominal_single,40,0,0,0.34399366366366013
40,10184,nominal_split,40,0,0,0.34399366366366013
40,10184,wdro_single,40,0,0,0.70286550708998785
40,10184,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10185,nominal_single,40,2,1,0.34399366366366013
40,10185,nominal_split,40,2,1,0.34399366366366013
40,10185,wdro_single,40,3,1,0.70286550708998785
40,10185,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10186,nominal_single,40,0,0,0.34399366366366013
40,10186,nominal_split,40,0,0,0.34399366366366013
40,10186,wdro_single,40,0,0,0.70286550708998785
40,10186,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10187,nominal_single,40,2,1,0.34399366366366013
40,10187,nominal_split,40,2,1,0.34399366366366013
40,10187,wdro_single,40,2,1,0.70286550708998785
40,10187,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10188,nominal_single,40,0,0,0.34399366366366013
40,10188,nominal_split,40,0,0,0.34399366366366013
40,10188,wdro_single,40,0,0,0.70286550708998785
40,10188,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10189,nominal_single,40,0,0,0.34399366366366013
40,10189,nominal_split,40,0,0,0.34399366366366013
40,10189,wdro_single,40,0,0,0.70286550708998785
40,10189,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10190,nominal_single,40,1,1,0.34399366366366013
40,10190,nominal_split,40,1,1,0.34399366366366013
40,10190,wdro_single,40,2,1,0.70286550708998785
40,10190,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10191,nominal_single,40,0,0,0.34399366366366013
40,10191,nominal_split,40,0,0,0.34399366366366013
40,10191,wdro_single,40,2,1,0.70286550708998785
40,10191,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10192,nominal_single,40,0,0,0.34399366366366013
40,10192,nominal_split,40,0,0,0.34399366366366013
40,10192,wdro_single,40,0,0,0.70286550708998785
40,10192,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10193,nominal_single,40,0,0,0.34399366366366013
40,10193,nominal_split,40,0,0,0.34399366366366013
40,10193,wdro_single,40,1,1,0.70286550708998785
40,10193,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10194,nominal_single,40,2,1,0.34399366366366013
40,10194,nominal_split,40,2,1,0.34399366366366013
40,10194,wdro_single,40,2,1,0.70286550708998785
40,10194,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10195,nominal_single,40,0,0,0.34399366366366013
40,10195,nominal_split,40,0,0,0.34399366366366013
40,10195,wdro_single,40,0,0,0.70286550708998785
40,10195,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10196,nominal_single,40,0,0,0.34399366366366013
40,10196,nominal_split,40,0,0,0.34399366366366013
40,10196,wdro_single,40,0,0,0.70286550708998785
40,10196,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10197,nominal_single,40,0,0,0.34399366366366013
40,10197,nominal_split,40,0,0,0.34399366366366013
40,10197,wdro_single,40,0,0,0.70286550708998785
40,10197,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10198,nominal_single,40,0,0,0.34399366366366013
40,10198,nominal_split,40,0,0,0.34399366366366013
40,10198,wdro_single,40,2,1,0.70286550708998785
40,10198,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10199,nominal_single,40,2,1,0.34399366366366013
