test_suite,test_name,test_root,matrix_identity,pair_case,case,seed,step,obstacle,D_max,D_min,S,automatically_compute_sample_size,budget_usage,certification_status,classes,environment,eta,eta_raw,lambda,log_file,nominal_resampling_baseline,nominal_risk,num_scenarios,obstacles,profile,q_support,qstar_risk,radius_d,radius_m,repeat,repeatable,rho,rho_raw,risk_lift,run_id,safe_horizon_enabled,solver_style,transport_cost,trial_error,trial_status,tv,tv_bound
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,146,0,0.0688599,0.0348993,1123,true,0,see_decisions,2,straight,0.0973182,0.0973182,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,146,0,,0.00670132,0.00670132,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.192019
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,146,1,0.0902416,0.04573,1123,true,0,see_decisions,2,straight,0.0986622,0.0986622,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,146,0,,0.00890343,0.00890343,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.194696
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,147,0,0.0688599,0.0348993,1123,true,0,see_decisions,2,straight,0.09686,0.09686,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,147,0,,0.00666977,0.00666977,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.191115
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,147,1,0.0902416,0.04573,1123,true,0,see_decisions,2,straight,0.0984052,0.0984052,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,147,0,,0.00888024,0.00888024,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.194188
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,148,0,0.0688599,0.0348993,1123,true,0,see_decisions,2,straight,0.0964048,0.0964048,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,148,0,,0.00663843,0.00663843,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.190216
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,148,1,0.0902416,0.04573,1123,true,0,see_decisions,2,straight,0.0979441,0.0979441,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,148,0,,0.00883863,0.00883863,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.193279
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,149,0,0.0688599,0.0348993,1123,true,0,see_decisions,2,straight,0.0962507,0.0962507,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,149,0,,0.00662782,0.00662782,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.189912
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,149,1,0.0902416,0.04573,1123,true,0,see_decisions,2,straight,0.0974861,0.0974861,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,149,0,,0.0087973,0.0087973,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.192375
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,150,0,0.0688599,0.0348993,1123,true,0,see_decisions,2,straight,0.095802,0.095802,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,150,0,,0.00659692,0.00659692,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.189027
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,150,1,0.0902416,0.04573,1123,true,0,see_decisions,2,straight,0.0970313,0.0970313,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,150,0,,0.00875626,0.00875626,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.191477
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,151,0,0.0688599,0.0348993,1123,true,0,see_decisions,2,straight,0.0954438,0.0954438,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,151,0,,0.00657225,0.00657225,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.18832
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,151,1,0.0902416,0.04573,1123,true,0,see_decisions,2,straight,0.0967843,0.0967843,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,151,0,,0.00873396,0.00873396,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.19099
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,152,0,0.0688599,0.0348993,1123,true,0,see_decisions,2,straight,0.0950862,0.0950862,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,152,0,,0.00654763,0.00654763,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.187615
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3,78,152,1,0.0902416,0.04573,1123,true,0,see_decisions,2,straight,0.096534,0.096534,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,shift_and_boost,3,0,3,152,0,,0.00871138,0.00871138,0,sh_mpcc_dro_fallback_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.190496
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,1,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.499903,0.499903,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,1,0,,0.0291251,0.0291251,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.986238
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,1,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.49979,0.49979,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,1,0,,0.0807303,0.0807303,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.986387
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,2,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.597475,0.597475,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,2,0,,0.0348097,0.0348097,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,2,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.59741,0.59741,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,2,0,,0.0964986,0.0964986,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,3,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.595283,0.595283,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,3,0,,0.034682,0.034682,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,3,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.510727,0.510727,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,3,0,,0.0824968,0.0824968,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,4,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.51294,0.51294,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,4,0,,0.0298846,0.0298846,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,4,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.512904,0.512904,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,4,0,,0.0828485,0.0828485,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,5,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.457623,0.457623,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,5,0,,0.0266618,0.0266618,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.902826
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,5,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.457585,0.457585,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,5,0,,0.0739129,0.0739129,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.90309
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,6,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.406788,0.406788,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,6,0,,0.0237,0.0237,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.802535
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,6,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.406751,0.406751,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,6,0,,0.0657019,0.0657019,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.802765
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,7,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.413086,0.413086,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,7,0,,0.024067,0.024067,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.814961
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,7,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.413061,0.413061,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,7,0,,0.066721,0.066721,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.815217
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,8,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.406732,0.406732,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,8,0,,0.0236968,0.0236968,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.802425
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,8,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.406714,0.406714,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,8,0,,0.0656959,0.0656959,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.802691
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,9,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.394509,0.394509,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,9,0,,0.0229846,0.0229846,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.77831
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,9,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.377547,0.377547,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,9,0,,0.0609845,0.0609845,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.745127
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,10,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.369689,0.369689,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,10,0,,0.0215386,0.0215386,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.729344
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,10,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.355813,0.355813,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,10,0,,0.0574739,0.0574739,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.702232
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,11,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.347211,0.347211,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,11,0,,0.020229,0.020229,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.684998
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,11,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.335744,0.335744,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,11,0,,0.0542322,0.0542322,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.662625
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,12,0,0.0582614,0.0295315,1123,true,0,see_decisions,2,roundabout,0.326947,0.326947,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,12,0,,0.0190484,0.0190484,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.645021
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3,77,12,1,0.161528,0.0818445,1123,true,0,see_decisions,2,roundabout,0.317646,0.317646,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,false,0,1123,2,standard,3,0,3,12,0,,0.0513088,0.0513088,0,sh_mpcc_dro_fallback_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro_fallback,0,,OK,0,0.626906
