test_suite,test_name,test_root,matrix_identity,pair_case,case,variant,seed,log_file,collision,termination,path_completed,steps,acceleration_weight,automatically_compute_sample_size,brake_candidate_count,brake_feasible_count,certificate_requested_decisions,certification_status,certified_decisions,certified_fraction_all_decisions,classes,collision_radius,collision_timestep_count,control_smoothness_cost,dro_budget_active_count,dro_budget_active_fraction,dro_summary_count,dt,environment,executed_control_steps,facet_warning_count,fallback_step_count,final_mpc_cost,final_path_fraction,free_poly_over_20_count,harness_failure_count,homotopy_auto_count,homotopy_left_count,homotopy_path_count,homotopy_right_count,homotopy_try_count,integrated_control_effort_unweighted,integrated_control_effort_weighted,log_complete,max_abs_acceleration,max_abs_delta_acceleration,max_abs_delta_omega,max_abs_omega,max_anchor_shift,max_constraint_build_ms,max_controller_solve_ms,max_dro_lambda,max_dro_rho,max_dro_risk_eval_ms,max_dro_risk_lift,max_dro_tv,max_dual_residual,max_free_poly_facets,max_free_poly_vertices,max_mpc_cost,max_path_fraction,max_primal_residual,max_qp_constraints,max_qp_iterations,max_qp_solve_ms,max_raw_collision_constraints,max_rf_rejected_required,max_rf_removed,max_sqp_final_violation,max_sqp_violated_constraints,max_support_active,max_support_union,max_transport_cost,mean_abs_acceleration,mean_abs_delta_acceleration,mean_abs_delta_omega,mean_abs_omega,mean_actual_clearance,mean_constraint_build_ms,mean_control_effort_unweighted,mean_control_effort_weighted,mean_controller_solve_ms,mean_dro_nominal_risk,mean_dro_qstar_risk,mean_dro_rho,mean_dro_risk_eval_ms,mean_dro_risk_lift,mean_dro_tv,mean_free_poly_facets,mean_mpc_cost,mean_qp_constraints,mean_qp_iterations,mean_qp_solve_ms,mean_support_union,mean_transport_cost,min_actual_center_distance,min_actual_clearance,min_actual_clearance_step,min_mpc_cost,min_sh_anchor_clearance,mpc_cost_sample_count,near_miss_0p10_count,near_miss_0p10_fraction,near_miss_0p25_count,near_miss_0p25_fraction,near_miss_0p50_count,near_miss_0p50_fraction,nominal_fallback_attempt_count,nominal_fallback_success_count,nominal_resampling_baseline,num_scenarios,obstacles,path_length,profile,qp_converged_count,qp_failed_count,qp_solve_count,repeat,repeatable,rf_removal_accepted_count,rf_removal_rejected_count,rms_acceleration,rms_omega,run_id,safe_horizon_enabled,solver_style,sqp_support_exceeded_iteration_count,steering_weight,support_certified_count,support_certified_fraction_evaluated,support_eval_count,support_exceeded_count,support_limit,support_not_evaluated_count,total_control_effort_unweighted,total_control_effort_weighted,trial_error,trial_status
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_roundabout_o2_c2_m3,hybrid_fixed_radius_shift_and_boost_roundabout_o2_c2_m3,dro,77,hybrid_fixed_radius_shift_and_boost_roundabout_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,300,0.1,true,20,5,301,see_decisions,280,0.9966777408637874,2,0.95,0,97.33770278199115,0,0.0,602,0.1,roundabout,301,0,0,-13.9946,0.951887,0,0,20,20,20,20,80,11.291542726000001,1.1291542726,1,3.0,3.5208700000000004,1.459375,0.8,3.88775,87.16329999999999,95.8679,0.0,0.05,0.06640499999999999,0.0517128,0.786127,9.99083e-05,17,19,56.3185,0.951887,1.71152e-07,730,11,4.80242,2246,37,2,5.00316e-05,1,9,9,0.0371753,0.1904093919923289,0.18352109181333334,0.07284808533333334,0.2971395219269103,6.526300866059603,22.180227906976743,0.375134309833887,0.037513430983388704,29.90306976744186,0.0044839382890365445,0.0065177066611295685,0.05,0.029249996677740864,0.002033764119601329,0.047264566445182725,4.895772594752186,-8.893070079734219,359.3222259246918,3.1686104631789402,2.528197335548173,0.893687707641196,0.0020847840531561463,0.957958,0.00795755,50,-16.1005,0.002,301,18,0.059602649006622516,45,0.1490066225165563,62,0.2052980132450331,0,0,false,1123,2,50.2596,shift_and_boost,3001,0,3001,0,,280,20,0.49461344917720734,0.3612363691497245,hybrid_fixed_radius_shift_and_boost_roundabout_o2_c2_m3/seed_77/repeat_0,true,hybrid_fixed_radius,1,0.1,300,0.9966777408637874,301,1,8,0,112.91542726,11.291542726,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_roundabout_o2_c2_m3,hybrid_fixed_radius_shift_and_boost_roundabout_o2_c2_m3,dro,78,hybrid_fixed_radius_shift_and_boost_roundabout_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,396,0.1,true,64,11,397,see_decisions,321,0.9571788413098237,2,0.95,0,399.9518777523953,94,0.11838790931989925,794,0.1,roundabout,397,0,0,-13.7669,0.897321,0,0,64,64,64,64,256,29.821531396410002,2.982153139641,1,5.0,7.99999,1.599928,0.8,3.52391,131.55,140.476,2.0036,0.05,0.056526,0.107733,0.63067,9.99206e-05,17,21,73.6122,0.897321,2.45978e-07,667,12,6.36688,2246,21,2,0.0,0,11,12,0.05,0.2826695937721914,0.32178633958585856,0.07353940781818182,0.23233815808816122,4.586449200226131,28.630170528967255,0.7511720754763224,0.07511720754763224,36.74761007556675,0.006441621838790932,0.013149925869017632,0.05,0.029552511335012594,0.006708303211586901,0.08190398740554156,5.259727385377943,6.090279095717884,376.72544080604536,4.11007556675063,2.9245696473551637,2.3375314861460956,0.007544554911838791,0.956362,0.00636175,113,-16.1005,0.002,397,106,0.2663316582914573,118,0.2964824120603015,138,0.34673366834170855,0,0,false,1123,2,50.2596,shift_and_boost,3970,0,3970,0,,332,64,0.8083750272473883,0.31257243924592143,hybrid_fixed_radius_shift_and_boost_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,114,0.1,380,0.9571788413098237,397,17,8,0,298.2153139641,29.82153139641,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,hybrid_fixed_radius_shift_and_boost_straight_o2_c2_m3,dro_fallback,77,hybrid_fixed_radius_shift_and_boost_straight_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,163,0.1,true,39,5,164,see_decisions,125,0.9879518072289156,2,0.95,0,195.71514478466662,30,0.09146341463414634,328,0.1,straight,164,0,0,-5.91542,0.933328,0,0,39,39,39,39,156,19.063787124814176,1.9063787124814178,1,5.0,5.621695000000001,1.5996640000000002,0.8,4.46706,108.16199999999999,202.961,1.6366,0.05,0.041506,0.0939048,0.737968,191.102,16,18,90.1178,0.933328,1.63177,606,24,81.2271,2246,19,2,1.62768,64,15,15,0.05,0.49251947253271583,0.46008205847394174,0.2463027074207362,0.3164729400278842,2.215956826969697,30.49137256097561,1.1624260441959862,0.11624260441959863,39.92016524390244,0.014122398972560976,0.022968105914634145,0.05,0.028929719512195123,0.008845678932926829,0.13358501829268293,5.8743169398907105,8.296291792682927,399.36884735202494,4.7912772585669785,3.48366931097561,2.6144578313253013,0.009496298780487805,0.957682,0.00768179,32,-16.1141,-0.629703,164,36,0.21818181818181817,60,0.36363636363636365,82,0.49696969696969695,1,1,false,1123,2,25.0,shift_and_boost,1595,10,1605,0,,126,38,0.9821296893339507,0.4448001475070372,hybrid_fixed_radius_shift_and_boost_straight_o2_c2_m3/seed_77/repeat_0,true,hybrid_fixed_radius,7,0.1,164,0.9879518072289156,166,2,8,0,190.63787124814175,19.063787124814176,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,hybrid_fixed_radius_shift_and_boost_straight_o2_c2_m3,dro,78,hybrid_fixed_radius_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,152,0.1,true,36,5,153,see_decisions,107,0.9285714285714286,2,0.95,0,168.85412442320668,33,0.10784313725490197,306,0.1,straight,153,0,0,-5.6638,0.880904,0,0,36,36,36,36,144,10.65075034143628,1.065075034143628,1,4.9992,5.352164,1.599785,0.8,3.9124,91.9212,130.222,2.48893,0.05,0.049400999999999994,0.132994,0.857143,520.506,16,18,30.3763,0.880904,1.45525,643,18,84.3141,2246,37,2,1.34062,55,13,14,0.05,0.3468301705145136,0.4054479661469504,0.2703711464708684,0.280420568883298,2.07099909,30.444533986928104,0.6961274732964888,0.06961274732964888,39.261913725490196,0.01178796524869281,0.021856245222222223,0.05,0.028860418300653595,0.010068287375816994,0.15029817647058824,5.9698518518518515,-2.865715140535948,410.83061889250814,4.787622149837134,3.6617198039215686,2.8636363636363638,0.009361900000000001,0.957261,0.0072609,25,-16.125,-0.521937,153,41,0.2662337662337662,63,0.4090909090909091,82,0.5324675324675324,0,0,false,1123,2,25.0,shift_and_boost,1530,5,1535,0,,117,35,0.7251688811278827,0.4126226927230567,hybrid_fixed_radius_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,60,0.1,143,0.9285714285714286,154,11,8,0,106.5075034143628,10.650750341436279,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,dro,77,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,288,0.1,true,31,9,289,see_decisions,255,0.9896193771626297,2,0.95,0,115.16293171934812,36,0.06228373702422145,578,0.1,roundabout,289,0,0,-12.8186,0.925961,0,0,31,31,31,31,124,13.20531919165,1.320531919165,1,4.99983,4.70679,1.353665,0.8,3.92502,107.139,118.33200000000001,1.80228,0.05,0.056324,0.107622,0.730539,9.99877e-05,18,20,18.1033,0.925961,3.15442e-07,740,9,6.51705,2246,16,2,3.78474e-05,1,9,9,0.05,0.197797015983564,0.19780500765277778,0.08209514375,0.31274658930795846,4.8433332812758625,25.95382941176471,0.4569314599186851,0.04569314599186851,34.416548442906574,0.005157495868512111,0.00948207576816609,0.05,0.030377982698961938,0.004324584311418685,0.07882910899653979,5.554284369114877,-12.495788089965398,390.9222492190212,3.6188823325234294,2.9958914117647057,1.411764705882353,0.005251250173010381,0.957997,0.00799712,128,-16.1005,0.002,289,22,0.07586206896551724,47,0.16206896551724137,80,0.27586206896551724,0,0,false,1123,2,50.2596,standard,2881,0,2881,0,,257,31,0.5591466166242551,0.37985039863326536,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,hybrid_fixed_radius,14,0.1,286,0.9896193771626297,289,3,8,0,132.0531919165,13.20531919165,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,dro,78,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,307,0.1,true,42,8,308,see_decisions,256,0.9642857142857143,2,0.95,0,326.55909306308,65,0.10551948051948051,616,0.1,roundabout,308,0,0,-14.1469,0.927624,0,0,42,42,42,42,168,29.996189322,2.9996189322,1,5.0,6.59087,1.599958,0.8,4.04411,124.99499999999999,135.413,1.75984,0.05,0.078034,0.112145,0.733624,9.99284e-05,17,19,42.2981,0.927624,2.31873e-07,722,13,7.0066299999999995,2246,19,2,6.17323e-05,1,11,13,0.05,0.3662379583251558,0.3555674782110749,0.10203185244299674,0.309522975,5.146966907605178,27.87891461038961,0.9739022507142857,0.09739022507142857,36.59185844155844,0.005075089378246753,0.011399664704545455,0.05,0.032166185064935064,0.006324575602272727,0.0947793327922078,5.482064297800338,-7.620700441558442,375.4190071848465,4.109079033311561,3.119391448051948,2.1266233766233764,0.007832415746753247,0.956943,0.00694344,142,-16.1005,-0.0196548,308,63,0.20388349514563106,93,0.30097087378640774,119,0.3851132686084142,0,0,false,1123,2,50.2596,standard,3062,0,3062,0,,265,42,0.9110947754104506,0.37922060362313315,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,54,0.1,297,0.9642857142857143,308,11,8,0,299.96189322,29.996189322,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_straight_o2_c2_m3,hybrid_fixed_radius_standard_straight_o2_c2_m3,dro,77,hybrid_fixed_radius_standard_straight_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,153,0.1,true,25,6,154,see_decisions,126,0.9741935483870968,2,0.95,0,110.94770297534018,39,0.1266233766233766,308,0.1,straight,154,0,0,-5.17154,0.877654,0,0,25,25,25,25,100,11.661433407050733,1.1661433407050732,1,4.99988,5.113895,1.599895,0.8,4.94457,95.88810000000001,128.173,1.69429,0.05,0.050134,0.0978704,0.727273,171.603,15,17,42.6313,0.877654,1.5884,574,21,86.3287,2246,14,2,1.58284,62,15,15,0.05,0.33859876388479987,0.31783026274530923,0.16444479427010458,0.251290052283487,2.336360949483871,26.59358896103896,0.7572359355227748,0.07572359355227748,35.19468051948052,0.011313884201298701,0.020297567467532467,0.05,0.028486681818181817,0.008983673051948051,0.12722458116883117,5.4265,-3.534608461038961,384.79530638852674,4.529335071707953,3.464934402597403,2.632258064516129,0.009081643181818182,0.956722,0.00672193,25,-16.1141,-0.553337,154,38,0.24516129032258063,59,0.38064516129032255,76,0.49032258064516127,0,0,false,1123,2,25.0,standard,1531,3,1534,0,,129,24,0.7763945658859934,0.3929978478386402,hybrid_fixed_radius_standard_straight_o2_c2_m3/seed_77/repeat_0,true,hybrid_fixed_radius,17,0.1,151,0.9741935483870968,155,4,8,0,116.61433407050733,11.661433407050732,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_straight_o2_c2_m3,hybrid_fixed_radius_standard_straight_o2_c2_m3,dro_fallback,78,hybrid_fixed_radius_standard_straight_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,158,0.1,true,42,4,159,see_decisions,111,0.9254658385093167,2,0.95,0,159.90205138391025,0,0.0,318,0.1,straight,159,0,0,-5.73948,0.839754,0,0,42,42,42,42,168,10.746136053397448,1.0746136053397446,1,2.98807,5.67243,1.5999379999999999,0.8,3.78547,132.83100000000002,204.262,0.0,0.05,0.045524,0.106631,0.685714,520.506,16,18,84.7634,0.839754,1.45525,634,23,83.93,2246,46,2,1.34062,55,13,14,0.0437262,0.3798097671953538,0.4189670757700675,0.27925586682791137,0.2943135963989371,1.9487853141875,32.29410062893081,0.6758576134212231,0.06758576134212231,42.05556918238994,0.01456726576100629,0.02435883687735849,0.05,0.0288784213836478,0.00979157296855346,0.14534322955974843,6.198373983739837,3.8176986855345914,418.16321406151917,5.028248587570621,3.786695496855346,3.1490683229813663,0.008671835849056604,0.956459,0.00645931,67,-16.1141,-0.530846,159,45,0.28125,65,0.40625,90,0.5625,1,1,false,1123,2,25.0,standard,1576,17,1593,0,,118,41,0.7024871265944773,0.4270473575142715,hybrid_fixed_radius_standard_straight_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,55,0.1,149,0.9254658385093167,161,12,8,0,107.46136053397447,10.746136053397446,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_roundabout_o2_c2_m3,hybrid_zero_one_shift_and_boost_roundabout_o2_c2_m3,dro,77,hybrid_zero_one_shift_and_boost_roundabout_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,300,0.1,true,21,6,301,see_decisions,279,0.9966777408637874,2,0.95,0,253.2315622255677,58,0.09634551495016612,602,0.1,roundabout,301,0,0,-14.0229,0.952802,0,0,21,21,21,21,84,20.987747982855,2.0987747982855,1,5.0,7.15576,1.599952,0.8,3.88411,133.272,142.102,0.135624,0.791667,0.080551,0.0255197,0.281684,9.96401e-05,20,20,45.185,0.952802,2.47407e-07,727,11,6.29303,2246,38,2,0.0,0,8,9,0.281684,0.25119632973010964,0.23890676444666667,0.07699705733333333,0.3010626237541528,6.541058446821192,23.29377973421927,0.697267374845681,0.0697267374845681,31.29970697674419,0.005499780714285714,0.0064721676910299,0.13610566411960132,0.029586684385382058,0.0009723851827242525,0.016957345514950165,4.900578034682081,-9.136523255813954,359.2591362126246,3.208970099667774,2.614100166112957,0.8970099667774086,0.016957345514950165,0.956961,0.00696051,54,-16.1005,0.002,301,18,0.059602649006622516,41,0.1357615894039735,58,0.19205298013245034,0,0,false,1123,2,50.2596,shift_and_boost,3010,0,3010,0,,279,21,0.7496882265932991,0.36774406947632543,hybrid_zero_one_shift_and_boost_roundabout_o2_c2_m3/seed_77/repeat_0,true,hybrid_zero_one,4,0.1,300,0.9966777408637874,301,1,8,0,209.87747982855,20.987747982855,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_roundabout_o2_c2_m3,hybrid_zero_one_shift_and_boost_roundabout_o2_c2_m3,dro,78,hybrid_zero_one_shift_and_boost_roundabout_o2_c2_m3/seed_78/repeat_0.log,0,step_limit,0,449,0.1,true,77,10,450,see_decisions,348,0.9444444444444444,2,0.95,0,334.54920615094227,264,0.29333333333333333,900,0.1,roundabout,450,0,0,-16.0767,0.714833,0,0,77,77,77,77,308,25.1809684948,2.51809684948,1,4.10183,5.61579,1.59907,0.8,3.73026,146.19899999999998,154.424,0.212471,0.791667,0.049422999999999995,0.0476512,0.257532,9.99572e-05,18,20,95.2248,0.714833,6.31551e-07,747,12,8.30617,2246,12,2,0.0,0,10,12,0.257532,0.31856288196471555,0.373492693403706,0.18904821318485523,0.29616838497777775,1.7399677528603104,30.91247911111111,0.5595770776622222,0.05595770776622222,40.296000222222226,0.012955596303333334,0.01573615343888889,0.11249608522222222,0.029466617777777777,0.002780554878888889,0.031055567555555556,7.32849025974026,31.9268236,504.43555555555554,5.457111111111111,4.064780466666667,3.617777777777778,0.031055567555555556,0.956389,0.0063894,233,-16.1005,0.002,450,184,0.4079822616407982,238,0.5277161862527716,278,0.6164079822616408,0,0,false,1123,2,50.2596,shift_and_boost,4500,0,4500,0,,372,77,0.631639766272723,0.4007594180700713,hybrid_zero_one_shift_and_boost_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_zero_one,183,0.1,425,0.9444444444444444,450,25,8,0,251.80968494799998,25.1809684948,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,hybrid_zero_one_shift_and_boost_straight_o2_c2_m3,dro_fallback,77,hybrid_zero_one_shift_and_boost_straight_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,156,0.1,true,34,5,157,see_decisions,119,0.9622641509433962,2,0.95,0,247.23579724405525,65,0.2070063694267516,314,0.1,straight,157,0,0,-5.95005,0.851129,0,0,34,34,34,34,136,19.218912078494224,1.9218912078494221,1,5.0,5.602687,1.595789,0.8,4.10888,104.482,215.255,0.227462,0.791667,0.051015,0.0843059,0.595029,191.102,15,16,70.3958,0.851129,1.63177,611,15,118.78099999999999,2246,18,2,1.62768,64,15,15,0.595029,0.5159757795371328,0.5289356043082274,0.25459565772051285,0.31359390580226115,2.3066967865189874,29.51667643312102,1.2241345272926256,0.12241345272926256,39.53247515923567,0.015458798503184714,0.020280737165605096,0.18570158184713376,0.028965038216560508,0.004821920318471337,0.046707614649681525,5.792690058479532,5.014492146496815,395.46653919694074,4.8094327597195665,3.8635946560509553,2.6352201257861636,0.046707614649681525,0.957326,0.00732552,27,-16.1141,-0.312215,157,39,0.2468354430379747,60,0.379746835443038,81,0.5126582278481012,1,1,false,1123,2,25.0,shift_and_boost,1561,8,1569,0,,124,33,1.012498742778236,0.4460729926334159,hybrid_zero_one_shift_and_boost_straight_o2_c2_m3/seed_77/repeat_0,true,hybrid_zero_one,24,0.1,153,0.9622641509433962,159,6,8,0,192.18912078494222,19.21891207849422,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,hybrid_zero_one_shift_and_boost_straight_o2_c2_m3,dro,78,hybrid_zero_one_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,150,0.1,true,31,5,151,see_decisions,113,0.9407894736842105,2,0.95,0,64.23680050652314,70,0.23178807947019867,302,0.1,straight,151,0,0,-5.9583,0.891522,0,0,31,31,31,31,124,5.5185840143589635,0.5518584014358964,1,2.42771,2.5771629999999996,1.5962399999999999,0.799999,3.86101,89.1824,112.077,0.242191,0.791667,0.041798,0.0406686,0.571429,520.506,16,19,31.314,0.891522,1.45525,633,18,80.7372,2246,27,2,1.34062,55,13,14,0.571429,0.25438015081105947,0.2770674474595569,0.22423221056655201,0.27326354101285166,2.0850574423026313,28.119461589403972,0.3654691400237724,0.036546914002377244,36.92282649006622,0.013756351151655629,0.018152914622516555,0.18976932781456954,0.02847906622516556,0.004396560025827815,0.05476202649006622,5.975314465408805,-3.622498986754967,407.7342799188641,4.7052062204192024,3.533793920529801,2.8947368421052633,0.05476202649006622,0.956654,0.00665432,26,-16.1141,-0.595607,151,41,0.26973684210526316,64,0.42105263157894735,82,0.5394736842105263,0,0,false,1123,2,25.0,shift_and_boost,1474,5,1479,0,,120,30,0.4495516816033253,0.40419348548780354,hybrid_zero_one_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,hybrid_zero_one,39,0.1,143,0.9407894736842105,152,9,8,0,55.18584014358963,5.5185840143589635,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_zero_one_standard_roundabout_o2_c2_m3,dro,77,hybrid_zero_one_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,286,0.1,true,31,7,287,see_decisions,256,0.9965156794425087,2,0.95,0,78.43552880907326,91,0.15853658536585366,574,0.1,roundabout,287,0,0,-13.3625,0.931924,0,0,31,31,31,31,124,9.629464961050001,0.9629464961050002,1,3.3501,4.071661,1.342429,0.8,3.94866,96.5742,106.298,0.27475,0.791667,0.048389,0.0322203,0.281811,9.97381e-05,18,20,19.0356,0.931924,2.91204e-07,736,16,6.8429199999999994,2246,14,2,1.21493e-05,1,9,9,0.281811,0.18089673824465086,0.18245800216783217,0.079998506993007,0.292910916097561,4.837458812326389,24.909639024390245,0.33552142721428574,0.03355214272142857,33.20816724738676,0.007829930322299651,0.009792383425087108,0.13925823344947735,0.029611515679442507,0.001962446388501742,0.02446444599303136,5.568660968660969,-12.821585278745644,390.03844809507166,3.5931492485145053,2.8745065749128917,1.348432055749129,0.02446444599303136,0.958029,0.00802922,56,-16.1005,0.002,287,23,0.0798611111111111,48,0.16666666666666666,81,0.28125,0,0,false,1123,2,50.2596,standard,2861,0,2861,0,,255,31,0.4562959049370776,0.35681269880578353,hybrid_zero_one_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,hybrid_zero_one,3,0.1,286,0.9965156794425087,287,1,8,0,96.2946496105,9.629464961050001,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_zero_one_standard_roundabout_o2_c2_m3,dro,78,hybrid_zero_one_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,305,0.1,true,38,7,306,see_decisions,262,0.9771241830065359,2,0.95,0,121.68304929390158,111,0.18137254901960784,612,0.1,roundabout,306,0,0,-13.8055,0.936797,0,0,38,38,38,38,152,14.489145427,1.4489145427,1,4.74151,4.77284,1.344729,0.8,3.95955,92.0333,103.32900000000001,0.270896,0.791667,0.06690399999999999,0.0482159,0.257945,9.94257e-05,18,20,43.8264,0.936797,3.37373e-07,720,13,6.97844,2246,11,2,0.0,0,10,11,0.257945,0.2296778778604575,0.22032763370491804,0.10951955081967213,0.29551332472222225,5.198916630423453,26.180557189542483,0.47350148454248364,0.04735014845424837,34.6915931372549,0.007334269490196078,0.009841300129084967,0.13513316715686274,0.02974163071895425,0.002507027758496732,0.02582846339869281,5.436458333333333,-7.68980162745098,375.18954248366015,4.000653594771242,3.021174607843137,2.042483660130719,0.02582846339869281,0.956396,0.00639594,69,-16.1005,0.002,306,65,0.21172638436482086,95,0.30944625407166126,118,0.38436482084690554,0,0,false,1123,2,50.2596,standard,3060,0,3060,0,,267,38,0.5882182786616025,0.35707261432236037,hybrid_zero_one_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_zero_one,40,0.1,299,0.9771241830065359,306,7,8,0,144.89145427,14.489145427,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_straight_o2_c2_m3,hybrid_zero_one_standard_straight_o2_c2_m3,dro,77,hybrid_zero_one_standard_straight_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,160,0.1,true,30,7,161,see_decisions,125,0.9506172839506173,2,0.95,0,245.92903648294669,76,0.2360248447204969,322,0.1,straight,161,0,0,-5.51852,0.952932,0,0,30,30,30,30,120,19.19590247985248,1.9195902479852478,1,5.0,7.99966,1.599857,0.8,4.23992,112.385,129.417,0.190251,0.791667,0.040265,0.083372,0.791667,185.845,16,17,47.3257,0.952932,1.63179,568,15,87.5582,2246,22,2,1.62769,64,15,15,0.791667,0.4547071937472562,0.4532051949857676,0.22198546885377501,0.24517410471563975,2.1841274188271607,29.15150186335404,1.192292079493943,0.11922920794939428,38.06318136645963,0.013855826732919255,0.01829126795031056,0.18370118944099378,0.028619434782608696,0.004435453425465839,0.05064441925465839,5.519080996884735,-2.712036248447205,389.76276463262764,4.645703611457036,3.547303049689441,2.8950617283950617,0.05064441925465839,0.957373,0.00737262,37,-16.1141,-0.623072,161,42,0.25925925925925924,65,0.4012345679012346,84,0.5185185185185185,0,0,false,1123,2,25.0,standard,1601,5,1606,0,,131,29,1.0224892084447885,0.3831559305299019,hybrid_zero_one_standard_straight_o2_c2_m3/seed_77/repeat_0,true,hybrid_zero_one,44,0.1,154,0.9506172839506173,162,8,8,0,191.9590247985248,19.195902479852478,,OK
